personnel_id,leave_id,month_idx,date,leave_start_date,leave_end_date,duration_days,leave_type,days_since_previous_leave
P-000652,LV-V2-0001789,1,2025-01-01,2025-01-10,2025-01-16,6,Casual,93
P-000652,LV-V2-0001790,3,2025-03-01,2025-03-05,2025-03-17,12,Casual,60
P-000652,LV-V2-0001791,5,2025-05-01,2025-05-05,2025-05-18,13,Casual,60
P-000652,LV-V2-0001792,7,2025-07-01,2025-07-08,2025-07-15,7,Annual,60
P-000652,LV-V2-0001793,9,2025-09-01,2025-09-08,2025-09-17,9,Casual,60
P-000653,LV-V2-0001794,1,2025-01-01,2025-01-06,2025-01-12,6,Annual,66
P-000653,LV-V2-0001795,6,2025-06-01,2025-06-07,2025-06-20,13,Recovery,150
P-000653,LV-V2-0001796,11,2025-11-01,2025-11-08,2025-11-21,13,Annual,150
P-000654,LV-V2-0001797,2,2025-02-01,2025-02-07,2025-02-18,11,Annual,114
P-000654,LV-V2-0001798,6,2025-06-01,2025-06-10,2025-06-19,9,Annual,120
P-000654,LV-V2-0001799,8,2025-08-01,2025-08-09,2025-08-21,12,Casual,60
P-000655,LV-V2-0001800,2,2025-02-01,2025-02-09,2025-02-17,8,Annual,90
P-000655,LV-V2-0001801,6,2025-06-01,2025-06-06,2025-06-17,11,Casual,120
P-000655,LV-V2-0001802,10,2025-10-01,2025-10-10,2025-10-20,10,Annual,120
P-000656,LV-V2-0001803,1,2025-01-01,2025-01-05,2025-01-12,7,Annual,66
P-000656,LV-V2-0001804,3,2025-03-01,2025-03-05,2025-03-12,7,Annual,60
P-000656,LV-V2-0001805,6,2025-06-01,2025-06-05,2025-06-16,11,Medical/Authorized,90
P-000656,LV-V2-0001806,9,2025-09-01,2025-09-08,2025-09-14,6,Casual,90
P-000656,LV-V2-0001807,12,2025-12-01,2025-12-05,2025-12-11,6,Casual,90
P-000657,LV-V2-0001808,1,2025-01-01,2025-01-09,2025-01-18,9,Casual,89
P-000657,LV-V2-0001809,8,2025-08-01,2025-08-05,2025-08-15,10,Medical/Authorized,210
P-000657,LV-V2-0001810,12,2025-12-01,2025-12-06,2025-12-12,6,Casual,120
P-000658,LV-V2-0001811,3,2025-03-01,2025-03-05,2025-03-16,11,Annual,131
P-000658,LV-V2-0001812,9,2025-09-01,2025-09-05,2025-09-12,7,Annual,180
P-000658,LV-V2-0001813,11,2025-11-01,2025-11-09,2025-11-17,8,Annual,60
P-000659,LV-V2-0001814,1,2025-01-01,2025-01-07,2025-01-13,6,Medical/Authorized,60
P-000659,LV-V2-0001815,7,2025-07-01,2025-07-09,2025-07-15,6,Annual,180
P-000659,LV-V2-0001816,11,2025-11-01,2025-11-08,2025-11-16,8,Annual,120
P-000660,LV-V2-0001817,8,2025-08-01,2025-08-08,2025-08-12,4,Casual,305
P-000661,LV-V2-0001818,1,2025-01-01,2025-01-10,2025-01-20,10,Annual,99
P-000661,LV-V2-0001819,7,2025-07-01,2025-07-07,2025-07-14,7,Medical/Authorized,180
P-000661,LV-V2-0001820,9,2025-09-01,2025-09-10,2025-09-18,8,Casual,60
P-000661,LV-V2-0001821,12,2025-12-01,2025-12-06,2025-12-16,10,Annual,90
P-000662,LV-V2-0001822,6,2025-06-01,2025-06-05,2025-06-09,4,Casual,216
P-000663,LV-V2-0001823,1,2025-01-01,2025-01-10,2025-01-19,9,Casual,85
P-000663,LV-V2-0001824,7,2025-07-01,2025-07-05,2025-07-14,9,Annual,180
P-000663,LV-V2-0001825,12,2025-12-01,2025-12-07,2025-12-15,8,Annual,150
P-000664,LV-V2-0001826,4,2025-04-01,2025-04-06,2025-04-10,4,Casual,181
P-000665,LV-V2-0001827,1,2025-01-01,2025-01-08,2025-01-18,10,Annual,98
P-000665,LV-V2-0001828,3,2025-03-01,2025-03-06,2025-03-12,6,Annual,60
P-000665,LV-V2-0001829,5,2025-05-01,2025-05-08,2025-05-15,7,Medical/Authorized,60
P-000665,LV-V2-0001830,8,2025-08-01,2025-08-09,2025-08-20,11,Annual,90
P-000665,LV-V2-0001831,10,2025-10-01,2025-10-06,2025-10-14,8,Annual,60
P-000666,LV-V2-0001832,5,2025-05-01,2025-05-05,2025-05-09,4,Casual,188
P-000667,LV-V2-0001833,2,2025-02-01,2025-02-10,2025-02-22,12,Annual,107
P-000667,LV-V2-0001834,10,2025-10-01,2025-10-09,2025-10-22,13,Annual,240
P-000668,LV-V2-0001835,8,2025-08-01,2025-08-10,2025-08-14,4,Casual,309
P-000669,LV-V2-0001836,1,2025-01-01,2025-01-10,2025-01-16,6,Annual,74
P-000669,LV-V2-0001837,6,2025-06-01,2025-06-05,2025-06-18,13,Medical/Authorized,150
P-000669,LV-V2-0001838,11,2025-11-01,2025-11-06,2025-11-13,7,Annual,150
P-000670,LV-V2-0001839,6,2025-06-01,2025-06-10,2025-06-27,17,Recovery,237
P-000670,LV-V2-0001840,10,2025-10-01,2025-10-05,2025-10-12,7,Annual,120
P-000670,LV-V2-0001841,12,2025-12-01,2025-12-06,2025-12-17,11,Medical/Authorized,60
P-000671,LV-V2-0001842,6,2025-06-01,2025-06-08,2025-06-14,6,Casual,203
P-000671,LV-V2-0001843,12,2025-12-01,2025-12-09,2025-12-18,9,Annual,180
P-000672,LV-V2-0001844,2,2025-02-01,2025-02-07,2025-02-13,6,Casual,111
P-000672,LV-V2-0001845,10,2025-10-01,2025-10-07,2025-10-16,9,Casual,240
P-000672,LV-V2-0001846,12,2025-12-01,2025-12-08,2025-12-14,6,Annual,60
P-000673,LV-V2-0001847,2,2025-02-01,2025-02-09,2025-02-21,12,Casual,88
P-000673,LV-V2-0001848,9,2025-09-01,2025-09-09,2025-09-16,7,Casual,210
P-000674,LV-V2-0001849,2,2025-02-01,2025-02-06,2025-02-19,13,Annual,104
P-000674,LV-V2-0001850,4,2025-04-01,2025-04-10,2025-04-23,13,Annual,60
P-000674,LV-V2-0001851,9,2025-09-01,2025-09-07,2025-09-18,11,Annual,150
P-000674,LV-V2-0001852,11,2025-11-01,2025-11-10,2025-11-20,10,Annual,60
P-000675,LV-V2-0001853,2,2025-02-01,2025-02-08,2025-02-16,8,Casual,87
P-000675,LV-V2-0001854,4,2025-04-01,2025-04-08,2025-04-17,9,Medical/Authorized,60
P-000675,LV-V2-0001855,9,2025-09-01,2025-09-08,2025-09-19,11,Annual,150
P-000675,LV-V2-0001856,11,2025-11-01,2025-11-05,2025-11-15,10,Annual,60
P-000676,LV-V2-0001857,2,2025-02-01,2025-02-10,2025-02-17,7,Annual,111
P-000676,LV-V2-0001858,10,2025-10-01,2025-10-08,2025-10-15,7,Annual,240
P-000676,LV-V2-0001859,12,2025-12-01,2025-12-07,2025-12-20,13,Annual,60
P-000677,LV-V2-0001860,1,2025-01-01,2025-01-09,2025-01-16,7,Annual,76
P-000677,LV-V2-0001861,7,2025-07-01,2025-07-08,2025-07-20,12,Casual,180
P-000677,LV-V2-0001862,10,2025-10-01,2025-10-10,2025-10-17,7,Annual,90
P-000678,LV-V2-0001863,6,2025-06-01,2025-06-07,2025-06-19,12,Annual,243
P-000678,LV-V2-0001864,9,2025-09-01,2025-09-05,2025-09-16,11,Casual,90
P-000678,LV-V2-0001865,11,2025-11-01,2025-11-07,2025-11-17,10,Medical/Authorized,60
P-000679,LV-V2-0001866,3,2025-03-01,2025-03-07,2025-03-10,3,Casual,150
P-000679,LV-V2-0001867,12,2025-12-01,2025-12-05,2025-12-17,12,Annual,270
P-000680,LV-V2-0001868,10,2025-10-01,2025-10-06,2025-10-09,3,Casual,354
P-000681,LV-V2-0001869,4,2025-04-01,2025-04-05,2025-04-10,5,Casual,166
P-000681,LV-V2-0001870,12,2025-12-01,2025-12-06,2025-12-11,5,Casual,240
P-000682,LV-V2-0001871,7,2025-07-01,2025-07-05,2025-07-08,3,Casual,262
P-000683,LV-V2-0001872,1,2025-01-01,2025-01-06,2025-01-18,12,Annual,61
P-000683,LV-V2-0001873,9,2025-09-01,2025-09-08,2025-09-21,13,Medical/Authorized,240
P-000683,LV-V2-0001874,12,2025-12-01,2025-12-07,2025-12-15,8,Annual,90
P-000684,LV-V2-0001875,4,2025-04-01,2025-04-07,2025-04-10,3,Casual,188
P-000684,LV-V2-0001876,6,2025-06-01,2025-06-08,2025-06-14,6,Annual,60
P-000684,LV-V2-0001877,12,2025-12-01,2025-12-09,2025-12-19,10,Annual,180
P-000685,LV-V2-0001878,9,2025-09-01,2025-09-07,2025-09-19,12,Casual,328
P-000686,LV-V2-0001879,3,2025-03-01,2025-03-09,2025-03-16,7,Casual,110
P-000686,LV-V2-0001880,5,2025-05-01,2025-05-06,2025-05-18,12,Annual,60
P-000686,LV-V2-0001881,8,2025-08-01,2025-08-10,2025-08-22,12,Casual,90
P-000686,LV-V2-0001882,10,2025-10-01,2025-10-05,2025-10-12,7,Casual,60
P-000687,LV-V2-0001883,2,2025-02-01,2025-02-05,2025-02-14,9,Casual,97
P-000687,LV-V2-0001884,10,2025-10-01,2025-10-10,2025-10-23,13,Annual,240
P-000687,LV-V2-0001885,12,2025-12-01,2025-12-07,2025-12-18,11,Annual,60
P-000688,LV-V2-0001886,3,2025-03-01,2025-03-05,2025-03-16,11,Annual,159
P-000688,LV-V2-0001887,5,2025-05-01,2025-05-07,2025-05-16,9,Casual,60
P-000688,LV-V2-0001888,12,2025-12-01,2025-12-07,2025-12-13,6,Annual,210
P-000689,LV-V2-0001889,1,2025-01-01,2025-01-09,2025-01-19,10,Casual,78
P-000689,LV-V2-0001890,3,2025-03-01,2025-03-08,2025-03-21,13,Annual,60
P-000689,LV-V2-0001891,6,2025-06-01,2025-06-10,2025-06-18,8,Casual,90
P-000689,LV-V2-0001892,8,2025-08-01,2025-08-08,2025-08-18,10,Annual,60
P-000689,LV-V2-0001893,10,2025-10-01,2025-10-06,2025-10-18,12,Annual,60
P-000689,LV-V2-0001894,12,2025-12-01,2025-12-05,2025-12-12,7,Annual,60
P-000690,LV-V2-0001895,3,2025-03-01,2025-03-06,2025-03-14,8,Annual,156
P-000690,LV-V2-0001896,6,2025-06-01,2025-06-09,2025-06-15,6,Annual,90
P-000690,LV-V2-0001897,12,2025-12-01,2025-12-08,2025-12-14,6,Annual,180
P-000691,LV-V2-0001898,1,2025-01-01,2025-01-08,2025-01-20,12,Casual,82
P-000691,LV-V2-0001899,5,2025-05-01,2025-05-07,2025-05-18,11,Annual,120
P-000691,LV-V2-0001900,9,2025-09-01,2025-09-05,2025-09-12,7,Annual,120
P-000692,LV-V2-0001901,2,2025-02-01,2025-02-06,2025-02-19,13,Medical/Authorized,98
P-000693,LV-V2-0001902,6,2025-06-01,2025-06-06,2025-06-11,5,Casual,235
P-000694,LV-V2-0001903,3,2025-03-01,2025-03-09,2025-03-17,8,Medical/Authorized,144
P-000694,LV-V2-0001904,5,2025-05-01,2025-05-05,2025-05-12,7,Annual,60
P-000694,LV-V2-0001905,7,2025-07-01,2025-07-08,2025-07-20,12,Annual,60
P-000695,LV-V2-0001906,3,2025-03-01,2025-03-06,2025-03-12,6,Annual,126
P-000695,LV-V2-0001907,8,2025-08-01,2025-08-07,2025-08-17,10,Annual,150
P-000696,LV-V2-0001908,1,2025-01-01,2025-01-10,2025-01-23,13,Annual,91
P-000696,LV-V2-0001909,3,2025-03-01,2025-03-05,2025-03-14,9,Annual,60
P-000696,LV-V2-0001910,11,2025-11-01,2025-11-05,2025-11-16,11,Annual,240
P-000698,LV-V2-0001911,1,2025-01-01,2025-01-08,2025-01-16,8,Casual,63
P-000698,LV-V2-0001912,12,2025-12-01,2025-12-05,2025-12-12,7,Medical/Authorized,330
P-000699,LV-V2-0001913,7,2025-07-01,2025-07-09,2025-07-13,4,Casual,273
P-000699,LV-V2-0001914,12,2025-12-01,2025-12-09,2025-12-21,12,Casual,150
P-000700,LV-V2-0001915,1,2025-01-01,2025-01-08,2025-01-17,9,Annual,76
P-000700,LV-V2-0001916,8,2025-08-01,2025-08-06,2025-08-10,4,Casual,210
P-000700,LV-V2-0001917,11,2025-11-01,2025-11-10,2025-11-17,7,Annual,90
P-000701,LV-V2-0001918,1,2025-01-01,2025-01-07,2025-01-19,12,Casual,73
P-000701,LV-V2-0001919,3,2025-03-01,2025-03-05,2025-03-14,9,Annual,60
P-000701,LV-V2-0001920,8,2025-08-01,2025-08-09,2025-08-12,3,Casual,150
P-000701,LV-V2-0001921,10,2025-10-01,2025-10-09,2025-10-15,6,Annual,60
P-000702,LV-V2-0001922,2,2025-02-01,2025-02-06,2025-02-14,8,Annual,110
P-000702,LV-V2-0001923,6,2025-06-01,2025-06-05,2025-06-14,9,Annual,120
P-000702,LV-V2-0001924,8,2025-08-01,2025-08-05,2025-08-12,7,Casual,60
P-000702,LV-V2-0001925,11,2025-11-01,2025-11-09,2025-11-21,12,Annual,90
P-000703,LV-V2-0001926,2,2025-02-01,2025-02-06,2025-02-19,13,Annual,91
P-000703,LV-V2-0001927,9,2025-09-01,2025-09-10,2025-09-17,7,Annual,210
P-000704,LV-V2-0001928,3,2025-03-01,2025-03-07,2025-03-14,7,Casual,116
P-000704,LV-V2-0001929,6,2025-06-01,2025-06-06,2025-06-17,11,Annual,90
P-000705,LV-V2-0001930,3,2025-03-01,2025-03-06,2025-03-13,7,Annual,145
P-000705,LV-V2-0001931,5,2025-05-01,2025-05-05,2025-05-14,9,Annual,60
P-000705,LV-V2-0001932,7,2025-07-01,2025-07-05,2025-07-11,6,Annual,60
P-000705,LV-V2-0001933,9,2025-09-01,2025-09-05,2025-09-12,7,Medical/Authorized,60
P-000705,LV-V2-0001934,11,2025-11-01,2025-11-05,2025-11-12,7,Annual,60
P-000706,LV-V2-0001935,10,2025-10-01,2025-10-07,2025-10-16,9,Annual,326
P-000707,LV-V2-0001936,3,2025-03-01,2025-03-06,2025-03-16,10,Annual,151
P-000707,LV-V2-0001937,7,2025-07-01,2025-07-05,2025-07-17,12,Casual,120
P-000707,LV-V2-0001938,9,2025-09-01,2025-09-06,2025-09-14,8,Annual,60
P-000708,LV-V2-0001939,5,2025-05-01,2025-05-06,2025-05-11,5,Casual,182
P-000709,LV-V2-0001940,1,2025-01-01,2025-01-07,2025-01-19,12,Annual,97
P-000709,LV-V2-0001941,3,2025-03-01,2025-03-07,2025-03-14,7,Annual,60
P-000709,LV-V2-0001942,7,2025-07-01,2025-07-06,2025-07-12,6,Annual,120
P-000709,LV-V2-0001943,10,2025-10-01,2025-10-07,2025-10-14,7,Annual,90
P-000709,LV-V2-0001944,12,2025-12-01,2025-12-10,2025-12-16,6,Casual,60
P-000711,LV-V2-0001945,1,2025-01-01,2025-01-10,2025-01-19,9,Casual,83
P-000711,LV-V2-0001946,7,2025-07-01,2025-07-08,2025-07-15,7,Annual,180
P-000711,LV-V2-0001947,9,2025-09-01,2025-09-05,2025-09-15,10,Annual,60
P-000711,LV-V2-0001948,11,2025-11-01,2025-11-10,2025-11-18,8,Annual,60
P-000712,LV-V2-0001949,5,2025-05-01,2025-05-06,2025-05-10,4,Casual,215
P-000712,LV-V2-0001950,10,2025-10-01,2025-10-10,2025-10-21,11,Annual,150
P-000713,LV-V2-0001951,9,2025-09-01,2025-09-07,2025-09-15,8,Annual,296
P-000713,LV-V2-0001952,11,2025-11-01,2025-11-10,2025-11-22,12,Annual,60
P-000714,LV-V2-0001953,2,2025-02-01,2025-02-07,2025-02-16,9,Annual,111
P-000714,LV-V2-0001954,5,2025-05-01,2025-05-05,2025-05-15,10,Casual,90
P-000714,LV-V2-0001955,9,2025-09-01,2025-09-10,2025-09-20,10,Annual,120
P-000715,LV-V2-0001956,10,2025-10-01,2025-10-07,2025-10-18,11,Annual,324
P-000716,LV-V2-0001957,7,2025-07-01,2025-07-09,2025-07-12,3,Casual,232
P-000716,LV-V2-0001958,9,2025-09-01,2025-09-09,2025-09-20,11,Casual,60
P-000716,LV-V2-0001959,11,2025-11-01,2025-11-06,2025-11-17,11,Annual,60
P-000717,LV-V2-0001960,6,2025-06-01,2025-06-09,2025-06-17,8,Annual,201
P-000717,LV-V2-0001961,10,2025-10-01,2025-10-07,2025-10-19,12,Annual,120
P-000717,LV-V2-0001962,12,2025-12-01,2025-12-05,2025-12-18,13,Casual,60
P-000718,LV-V2-0001963,2,2025-02-01,2025-02-08,2025-02-20,12,Casual,115
P-000718,LV-V2-0001964,5,2025-05-01,2025-05-07,2025-05-19,12,Annual,90
P-000718,LV-V2-0001965,7,2025-07-01,2025-07-08,2025-07-20,12,Casual,60
P-000719,LV-V2-0001966,1,2025-01-01,2025-01-07,2025-01-17,10,Annual,92
P-000719,LV-V2-0001967,3,2025-03-01,2025-03-09,2025-03-20,11,Annual,60
P-000719,LV-V2-0001968,8,2025-08-01,2025-08-08,2025-08-13,5,Casual,150
P-000719,LV-V2-0001969,10,2025-10-01,2025-10-07,2025-10-18,11,Casual,60
P-000720,LV-V2-0001970,8,2025-08-01,2025-08-07,2025-08-15,8,Annual,296
P-000720,LV-V2-0001971,10,2025-10-01,2025-10-08,2025-10-16,8,Casual,60
P-000721,LV-V2-0001972,9,2025-09-01,2025-09-05,2025-09-11,6,Casual,318
P-000721,LV-V2-0001973,11,2025-11-01,2025-11-07,2025-11-13,6,Casual,60
P-000722,LV-V2-0001974,5,2025-05-01,2025-05-06,2025-05-11,5,Casual,206
P-000723,LV-V2-0001975,2,2025-02-01,2025-02-10,2025-02-21,11,Casual,81
P-000723,LV-V2-0001976,4,2025-04-01,2025-04-06,2025-04-15,9,Annual,60
P-000723,LV-V2-0001977,9,2025-09-01,2025-09-10,2025-09-22,12,Annual,150
P-000724,LV-V2-0001978,1,2025-01-01,2025-01-07,2025-01-18,11,Annual,71
P-000724,LV-V2-0001979,5,2025-05-01,2025-05-09,2025-05-15,6,Casual,120
P-000724,LV-V2-0001980,9,2025-09-01,2025-09-09,2025-09-17,8,Annual,120
P-000724,LV-V2-0001981,11,2025-11-01,2025-11-06,2025-11-17,11,Medical/Authorized,60
P-000725,LV-V2-0001982,3,2025-03-01,2025-03-07,2025-03-13,6,Casual,157
P-000725,LV-V2-0001983,9,2025-09-01,2025-09-05,2025-09-17,12,Annual,180
P-000726,LV-V2-0001984,2,2025-02-01,2025-02-09,2025-02-16,7,Annual,107
P-000726,LV-V2-0001985,8,2025-08-01,2025-08-05,2025-08-16,11,Annual,180
P-000726,LV-V2-0001986,12,2025-12-01,2025-12-08,2025-12-18,10,Casual,120
P-000727,LV-V2-0001987,6,2025-06-01,2025-06-06,2025-06-11,5,Casual,230
P-000727,LV-V2-0001988,12,2025-12-01,2025-12-10,2025-12-13,3,Casual,180
P-000728,LV-V2-0001989,1,2025-01-01,2025-01-09,2025-01-22,13,Annual,92
P-000728,LV-V2-0001990,8,2025-08-01,2025-08-08,2025-08-11,3,Casual,210
P-000728,LV-V2-0001991,10,2025-10-01,2025-10-09,2025-10-15,6,Annual,60
P-000728,LV-V2-0001992,12,2025-12-01,2025-12-10,2025-12-18,8,Annual,60
P-000729,LV-V2-0001993,2,2025-02-01,2025-02-08,2025-02-14,6,Casual,121
P-000729,LV-V2-0001994,6,2025-06-01,2025-06-05,2025-06-13,8,Annual,120
P-000729,LV-V2-0001995,8,2025-08-01,2025-08-07,2025-08-15,8,Annual,60
P-000729,LV-V2-0001996,12,2025-12-01,2025-12-06,2025-12-13,7,Casual,120
P-000730,LV-V2-0001997,2,2025-02-01,2025-02-05,2025-02-12,7,Annual,89
P-000730,LV-V2-0001998,8,2025-08-01,2025-08-05,2025-08-14,9,Annual,180
P-000730,LV-V2-0001999,10,2025-10-01,2025-10-08,2025-10-17,9,Annual,60
P-000731,LV-V2-0002000,3,2025-03-01,2025-03-05,2025-03-14,9,Casual,142
P-000731,LV-V2-0002001,11,2025-11-01,2025-11-05,2025-11-12,7,Medical/Authorized,240
P-000732,LV-V2-0002002,2,2025-02-01,2025-02-10,2025-02-18,8,Annual,118
P-000732,LV-V2-0002003,4,2025-04-01,2025-04-09,2025-04-20,11,Casual,60
P-000733,LV-V2-0002004,8,2025-08-01,2025-08-10,2025-08-16,6,Casual,261
P-000733,LV-V2-0002005,12,2025-12-01,2025-12-06,2025-12-17,11,Casual,120
P-000734,LV-V2-0002006,4,2025-04-01,2025-04-06,2025-04-10,4,Casual,169
P-000734,LV-V2-0002007,11,2025-11-01,2025-11-08,2025-11-13,5,Casual,210
P-000735,LV-V2-0002008,7,2025-07-01,2025-07-05,2025-07-15,10,Medical/Authorized,262
P-000735,LV-V2-0002009,10,2025-10-01,2025-10-09,2025-10-16,7,Annual,90
P-000735,LV-V2-0002010,12,2025-12-01,2025-12-10,2025-12-16,6,Annual,60
P-000736,LV-V2-0002011,1,2025-01-01,2025-01-05,2025-01-17,12,Annual,69
P-000736,LV-V2-0002012,9,2025-09-01,2025-09-05,2025-09-10,5,Casual,240
P-000737,LV-V2-0002013,3,2025-03-01,2025-03-05,2025-03-16,11,Casual,114
P-000737,LV-V2-0002014,7,2025-07-01,2025-07-06,2025-07-13,7,Casual,120
P-000737,LV-V2-0002015,10,2025-10-01,2025-10-05,2025-10-16,11,Casual,90
P-000738,LV-V2-0002016,7,2025-07-01,2025-07-10,2025-07-13,3,Casual,236
P-000738,LV-V2-0002017,9,2025-09-01,2025-09-05,2025-09-14,9,Annual,60
P-000738,LV-V2-0002018,12,2025-12-01,2025-12-08,2025-12-18,10,Annual,90
P-000739,LV-V2-0002019,4,2025-04-01,2025-04-08,2025-04-11,3,Casual,153
P-000740,LV-V2-0002020,4,2025-04-01,2025-04-09,2025-04-22,13,Annual,149
P-000740,LV-V2-0002021,6,2025-06-01,2025-06-05,2025-06-13,8,Annual,60
P-000740,LV-V2-0002022,8,2025-08-01,2025-08-10,2025-08-17,7,Medical/Authorized,60
P-000740,LV-V2-0002023,10,2025-10-01,2025-10-07,2025-10-18,11,Annual,60
P-000741,LV-V2-0002024,3,2025-03-01,2025-03-06,2025-03-17,11,Annual,136
P-000741,LV-V2-0002025,11,2025-11-01,2025-11-08,2025-11-17,9,Medical/Authorized,240
P-000742,LV-V2-0002026,6,2025-06-01,2025-06-09,2025-06-20,11,Annual,206
P-000742,LV-V2-0002027,8,2025-08-01,2025-08-06,2025-08-18,12,Casual,60
P-000742,LV-V2-0002028,10,2025-10-01,2025-10-09,2025-10-22,13,Annual,60
P-000742,LV-V2-0002029,12,2025-12-01,2025-12-05,2025-12-15,10,Casual,60
P-000743,LV-V2-0002030,1,2025-01-01,2025-01-09,2025-01-20,11,Casual,77
P-000743,LV-V2-0002031,9,2025-09-01,2025-09-09,2025-09-22,13,Casual,240
P-000743,LV-V2-0002032,12,2025-12-01,2025-12-06,2025-12-13,7,Annual,90
P-000744,LV-V2-0002033,1,2025-01-01,2025-01-10,2025-01-20,10,Casual,95
P-000744,LV-V2-0002034,5,2025-05-01,2025-05-09,2025-05-21,12,Annual,120
P-000744,LV-V2-0002035,10,2025-10-01,2025-10-08,2025-10-17,9,Annual,150
P-000745,LV-V2-0002036,4,2025-04-01,2025-04-10,2025-04-22,12,Annual,147
P-000745,LV-V2-0002037,9,2025-09-01,2025-09-09,2025-09-17,8,Annual,150
P-000745,LV-V2-0002038,11,2025-11-01,2025-11-07,2025-11-14,7,Casual,60
P-000746,LV-V2-0002039,9,2025-09-01,2025-09-06,2025-09-14,8,Annual,333
P-000746,LV-V2-0002040,12,2025-12-01,2025-12-05,2025-12-12,7,Annual,90
P-000747,LV-V2-0002041,6,2025-06-01,2025-06-06,2025-06-20,14,Recovery,207
P-000747,LV-V2-0002042,9,2025-09-01,2025-09-07,2025-09-17,10,Annual,90
P-000747,LV-V2-0002043,11,2025-11-01,2025-11-10,2025-11-20,10,Medical/Authorized,60
P-000748,LV-V2-0002044,4,2025-04-01,2025-04-07,2025-04-16,9,Annual,145
P-000748,LV-V2-0002045,6,2025-06-01,2025-06-10,2025-06-22,12,Annual,60
P-000748,LV-V2-0002046,12,2025-12-01,2025-12-05,2025-12-15,10,Medical/Authorized,180
P-000749,LV-V2-0002047,4,2025-04-01,2025-04-10,2025-04-20,10,Annual,147
P-000749,LV-V2-0002048,10,2025-10-01,2025-10-06,2025-10-13,7,Casual,180
P-000749,LV-V2-0002049,12,2025-12-01,2025-12-09,2025-12-19,10,Annual,60
P-000750,LV-V2-0002050,3,2025-03-01,2025-03-06,2025-03-18,12,Casual,136
P-000750,LV-V2-0002051,7,2025-07-01,2025-07-10,2025-07-22,12,Annual,120
P-000750,LV-V2-0002052,9,2025-09-01,2025-09-10,2025-09-20,10,Annual,60
P-000751,LV-V2-0002053,2,2025-02-01,2025-02-08,2025-02-19,11,Annual,99
P-000751,LV-V2-0002054,6,2025-06-01,2025-06-06,2025-06-18,12,Medical/Authorized,120
P-000751,LV-V2-0002055,8,2025-08-01,2025-08-09,2025-08-19,10,Annual,60
P-000752,LV-V2-0002056,2,2025-02-01,2025-02-10,2025-02-22,12,Casual,99
P-000752,LV-V2-0002057,9,2025-09-01,2025-09-05,2025-09-17,12,Annual,210
P-000753,LV-V2-0002058,10,2025-10-01,2025-10-09,2025-10-18,9,Casual,348
P-000754,LV-V2-0002059,7,2025-07-01,2025-07-10,2025-07-15,5,Casual,238
P-000755,LV-V2-0002060,1,2025-01-01,2025-01-07,2025-01-13,6,Casual,70
P-000755,LV-V2-0002061,6,2025-06-01,2025-06-08,2025-06-12,4,Casual,150
P-000755,LV-V2-0002062,9,2025-09-01,2025-09-10,2025-09-17,7,Annual,90
P-000755,LV-V2-0002063,11,2025-11-01,2025-11-06,2025-11-16,10,Medical/Authorized,60
P-000756,LV-V2-0002064,12,2025-12-01,2025-12-05,2025-12-18,13,Casual,413
P-000757,LV-V2-0002065,1,2025-01-01,2025-01-08,2025-01-21,13,Annual,90
P-000757,LV-V2-0002066,3,2025-03-01,2025-03-08,2025-03-16,8,Annual,60
P-000757,LV-V2-0002067,11,2025-11-01,2025-11-06,2025-11-19,13,Annual,240
P-000758,LV-V2-0002068,2,2025-02-01,2025-02-05,2025-02-11,6,Casual,87
P-000758,LV-V2-0002069,6,2025-06-01,2025-06-10,2025-06-18,8,Annual,120
P-000758,LV-V2-0002070,9,2025-09-01,2025-09-09,2025-09-19,10,Annual,90
P-000759,LV-V2-0002071,11,2025-11-01,2025-11-09,2025-11-20,11,Casual,359
P-000760,LV-V2-0002072,2,2025-02-01,2025-02-05,2025-02-11,6,Annual,115
P-000760,LV-V2-0002073,5,2025-05-01,2025-05-08,2025-05-21,13,Annual,90
P-000760,LV-V2-0002074,9,2025-09-01,2025-09-10,2025-09-16,6,Casual,120
P-000760,LV-V2-0002075,11,2025-11-01,2025-11-09,2025-11-22,13,Annual,60
P-000761,LV-V2-0002076,6,2025-06-01,2025-06-08,2025-06-25,17,Recovery,200
P-000761,LV-V2-0002077,12,2025-12-01,2025-12-09,2025-12-17,8,Annual,180
P-000763,LV-V2-0002078,4,2025-04-01,2025-04-08,2025-04-15,7,Annual,145
P-000763,LV-V2-0002079,6,2025-06-01,2025-06-06,2025-06-14,8,Annual,60
P-000763,LV-V2-0002080,8,2025-08-01,2025-08-07,2025-08-19,12,Annual,60
P-000764,LV-V2-0002081,1,2025-01-01,2025-01-07,2025-01-15,8,Annual,63
P-000764,LV-V2-0002082,3,2025-03-01,2025-03-07,2025-03-15,8,Annual,60
P-000764,LV-V2-0002083,5,2025-05-01,2025-05-05,2025-05-18,13,Medical/Authorized,60
P-000765,LV-V2-0002084,1,2025-01-01,2025-01-09,2025-01-17,8,Annual,67
P-000765,LV-V2-0002085,5,2025-05-01,2025-05-06,2025-05-18,12,Annual,120
P-000765,LV-V2-0002086,7,2025-07-01,2025-07-05,2025-07-16,11,Medical/Authorized,60
P-000765,LV-V2-0002087,9,2025-09-01,2025-09-10,2025-09-22,12,Casual,60
P-000765,LV-V2-0002088,11,2025-11-01,2025-11-07,2025-11-19,12,Casual,60
