personnel_id,deployment_id,month_idx,date,start_date,end_date,deployment_duration_days,deployment_type,operational_intensity,hardship_level,recovery_required,location_category
P-000665,DEP-0002124,5,2025-05-01,2025-05-04,2025-05-28,24,Routine,3,1,False,Semi-Urban Outpost
P-000666,DEP-0002125,4,2025-04-01,2025-04-02,2025-04-23,21,Routine,3,1,False,Semi-Urban Outpost
P-000667,DEP-0002126,4,2025-04-01,2025-04-02,2025-04-27,25,Routine,3,1,False,Urban Base
P-000668,DEP-0002127,5,2025-05-01,2025-05-02,2025-05-28,26,Routine,3,2,False,Urban Base
P-000669,DEP-0002128,4,2025-04-01,2025-04-02,2025-04-26,24,Routine,3,2,False,Urban Base
P-000671,DEP-0002129,5,2025-05-01,2025-05-04,2025-05-27,23,Routine,2,1,False,Urban Base
P-000672,DEP-0002130,2,2025-02-01,2025-02-02,2025-02-27,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000672,DEP-0002131,3,2025-03-01,2025-03-04,2025-03-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000672,DEP-0002132,4,2025-04-01,2025-04-02,2025-04-25,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000672,DEP-0002133,5,2025-05-01,2025-05-02,2025-05-24,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000673,DEP-0002134,5,2025-05-01,2025-05-05,2025-05-24,19,Routine,2,2,False,Urban Base
P-000674,DEP-0002135,4,2025-04-01,2025-04-02,2025-04-23,21,High Tempo,3,3,False,Remote/Difficult Terrain
P-000674,DEP-0002136,5,2025-05-01,2025-05-04,2025-05-28,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000674,DEP-0002137,6,2025-06-01,2025-06-02,2025-06-25,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000674,DEP-0002138,7,2025-07-01,2025-07-03,2025-07-27,24,High Tempo,3,3,False,Remote/Difficult Terrain
P-000674,DEP-0002139,8,2025-08-01,2025-08-04,2025-08-25,21,High Tempo,3,4,True,Semi-Urban Outpost
P-000675,DEP-0002140,4,2025-04-01,2025-04-05,2025-04-23,18,Routine,2,2,False,Urban Base
P-000676,DEP-0002141,6,2025-06-01,2025-06-03,2025-06-25,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000676,DEP-0002142,7,2025-07-01,2025-07-05,2025-07-27,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000677,DEP-0002143,4,2025-04-01,2025-04-02,2025-04-25,23,Routine,2,1,False,Semi-Urban Outpost
P-000678,DEP-0002144,4,2025-04-01,2025-04-03,2025-04-28,25,Routine,3,2,False,Semi-Urban Outpost
P-000679,DEP-0002145,6,2025-06-01,2025-06-04,2025-06-26,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000679,DEP-0002146,7,2025-07-01,2025-07-02,2025-07-27,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000680,DEP-0002147,4,2025-04-01,2025-04-03,2025-04-24,21,High Tempo,4,5,True,Remote/Difficult Terrain
P-000680,DEP-0002148,5,2025-05-01,2025-05-02,2025-05-25,23,Extended,5,4,True,High Altitude/Extreme
P-000680,DEP-0002149,6,2025-06-01,2025-06-04,2025-06-27,23,Extended,5,4,True,High Altitude/Extreme
P-000680,DEP-0002150,7,2025-07-01,2025-07-04,2025-07-28,24,Extended,5,5,True,High Altitude/Extreme
P-000680,DEP-0002151,8,2025-08-01,2025-08-02,2025-08-24,22,Extended,4,4,True,Remote/Difficult Terrain
P-000680,DEP-0002152,9,2025-09-01,2025-09-04,2025-09-25,21,Extended,5,4,True,High Altitude/Extreme
P-000680,DEP-0002153,10,2025-10-01,2025-10-05,2025-10-27,22,High Tempo,4,4,True,High Altitude/Extreme
P-000680,DEP-0002154,11,2025-11-01,2025-11-03,2025-11-24,21,High Tempo,5,5,True,High Altitude/Extreme
P-000681,DEP-0002155,4,2025-04-01,2025-04-02,2025-04-28,26,High Tempo,4,4,True,High Altitude/Extreme
P-000681,DEP-0002156,5,2025-05-01,2025-05-04,2025-05-23,19,Extended,4,5,True,High Altitude/Extreme
P-000681,DEP-0002157,6,2025-06-01,2025-06-03,2025-06-24,21,Extended,5,4,True,High Altitude/Extreme
P-000681,DEP-0002158,7,2025-07-01,2025-07-04,2025-07-24,20,Extended,5,5,True,High Altitude/Extreme
P-000681,DEP-0002159,8,2025-08-01,2025-08-03,2025-08-27,24,High Tempo,5,4,True,Remote/Difficult Terrain
P-000681,DEP-0002160,9,2025-09-01,2025-09-05,2025-09-23,18,High Tempo,5,5,True,Remote/Difficult Terrain
P-000681,DEP-0002161,10,2025-10-01,2025-10-03,2025-10-24,21,High Tempo,5,5,True,Remote/Difficult Terrain
P-000681,DEP-0002162,11,2025-11-01,2025-11-04,2025-11-25,21,High Tempo,4,4,True,High Altitude/Extreme
P-000683,DEP-0002163,4,2025-04-01,2025-04-05,2025-04-23,18,Routine,2,2,False,Urban Base
P-000683,DEP-0002164,5,2025-05-01,2025-05-02,2025-05-24,22,Routine,2,1,False,Urban Base
P-000684,DEP-0002165,3,2025-03-01,2025-03-05,2025-03-24,19,Extended,4,5,True,Remote/Difficult Terrain
P-000684,DEP-0002166,4,2025-04-01,2025-04-02,2025-04-23,21,Extended,3,4,True,High Altitude/Extreme
P-000684,DEP-0002167,5,2025-05-01,2025-05-03,2025-05-25,22,Extended,4,5,True,Remote/Difficult Terrain
P-000684,DEP-0002168,6,2025-06-01,2025-06-02,2025-06-26,24,Extended,3,4,True,High Altitude/Extreme
P-000684,DEP-0002169,7,2025-07-01,2025-07-02,2025-07-23,21,Extended,3,4,True,Remote/Difficult Terrain
P-000684,DEP-0002170,8,2025-08-01,2025-08-05,2025-08-23,18,Extended,4,5,True,High Altitude/Extreme
P-000684,DEP-0002171,9,2025-09-01,2025-09-05,2025-09-26,21,Extended,4,5,True,High Altitude/Extreme
P-000685,DEP-0002172,2,2025-02-01,2025-02-02,2025-02-23,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000685,DEP-0002173,3,2025-03-01,2025-03-04,2025-03-24,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000685,DEP-0002174,4,2025-04-01,2025-04-03,2025-04-24,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000685,DEP-0002175,5,2025-05-01,2025-05-04,2025-05-25,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000686,DEP-0002176,4,2025-04-01,2025-04-03,2025-04-26,23,High Tempo,4,4,True,Semi-Urban Outpost
P-000686,DEP-0002177,5,2025-05-01,2025-05-02,2025-05-28,26,High Tempo,3,3,False,Semi-Urban Outpost
P-000686,DEP-0002178,6,2025-06-01,2025-06-03,2025-06-28,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000686,DEP-0002179,7,2025-07-01,2025-07-05,2025-07-25,20,High Tempo,3,4,True,Remote/Difficult Terrain
P-000686,DEP-0002180,8,2025-08-01,2025-08-05,2025-08-23,18,High Tempo,4,4,True,Semi-Urban Outpost
P-000687,DEP-0002181,4,2025-04-01,2025-04-02,2025-04-23,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000687,DEP-0002182,5,2025-05-01,2025-05-05,2025-05-25,20,High Tempo,3,3,False,Semi-Urban Outpost
P-000687,DEP-0002183,6,2025-06-01,2025-06-05,2025-06-28,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-000687,DEP-0002184,7,2025-07-01,2025-07-04,2025-07-24,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000687,DEP-0002185,8,2025-08-01,2025-08-05,2025-08-27,22,High Tempo,3,3,False,Remote/Difficult Terrain
P-000689,DEP-0002186,3,2025-03-01,2025-03-04,2025-03-24,20,Extended,4,4,True,Remote/Difficult Terrain
P-000689,DEP-0002187,4,2025-04-01,2025-04-02,2025-04-26,24,Extended,4,5,True,High Altitude/Extreme
P-000689,DEP-0002188,5,2025-05-01,2025-05-04,2025-05-26,22,Extended,3,5,True,Remote/Difficult Terrain
P-000689,DEP-0002189,6,2025-06-01,2025-06-03,2025-06-26,23,Extended,3,4,True,Remote/Difficult Terrain
P-000689,DEP-0002190,7,2025-07-01,2025-07-02,2025-07-25,23,Extended,3,4,True,High Altitude/Extreme
P-000689,DEP-0002191,8,2025-08-01,2025-08-02,2025-08-26,24,Extended,3,5,True,High Altitude/Extreme
P-000689,DEP-0002192,9,2025-09-01,2025-09-02,2025-09-26,24,Extended,3,5,True,High Altitude/Extreme
P-000691,DEP-0002193,5,2025-05-01,2025-05-02,2025-05-23,21,Routine,2,2,False,Urban Base
P-000692,DEP-0002194,5,2025-05-01,2025-05-05,2025-05-25,20,Routine,2,2,False,Semi-Urban Outpost
P-000693,DEP-0002195,4,2025-04-01,2025-04-03,2025-04-23,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000693,DEP-0002196,5,2025-05-01,2025-05-03,2025-05-28,25,High Tempo,3,4,True,Semi-Urban Outpost
P-000693,DEP-0002197,6,2025-06-01,2025-06-03,2025-06-28,25,High Tempo,3,4,True,Remote/Difficult Terrain
P-000693,DEP-0002198,7,2025-07-01,2025-07-02,2025-07-25,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000693,DEP-0002199,8,2025-08-01,2025-08-04,2025-08-24,20,High Tempo,3,3,False,Semi-Urban Outpost
P-000695,DEP-0002200,4,2025-04-01,2025-04-04,2025-04-23,19,Routine,2,1,False,Urban Base
P-000695,DEP-0002201,5,2025-05-01,2025-05-02,2025-05-27,25,Routine,2,2,False,Semi-Urban Outpost
P-000696,DEP-0002202,4,2025-04-01,2025-04-04,2025-04-28,24,High Tempo,3,4,True,Remote/Difficult Terrain
P-000696,DEP-0002203,5,2025-05-01,2025-05-05,2025-05-27,22,High Tempo,3,3,False,Remote/Difficult Terrain
P-000696,DEP-0002204,6,2025-06-01,2025-06-02,2025-06-25,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-000696,DEP-0002205,7,2025-07-01,2025-07-02,2025-07-25,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000696,DEP-0002206,8,2025-08-01,2025-08-05,2025-08-24,19,High Tempo,3,3,False,Semi-Urban Outpost
P-000698,DEP-0002207,4,2025-04-01,2025-04-04,2025-04-27,23,High Tempo,4,3,True,Remote/Difficult Terrain
P-000698,DEP-0002208,5,2025-05-01,2025-05-02,2025-05-28,26,High Tempo,4,3,True,Semi-Urban Outpost
P-000698,DEP-0002209,6,2025-06-01,2025-06-03,2025-06-24,21,High Tempo,4,4,True,Semi-Urban Outpost
P-000698,DEP-0002210,7,2025-07-01,2025-07-02,2025-07-26,24,High Tempo,3,4,True,Remote/Difficult Terrain
P-000698,DEP-0002211,8,2025-08-01,2025-08-04,2025-08-26,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000699,DEP-0002212,4,2025-04-01,2025-04-05,2025-04-26,21,Routine,3,2,False,Urban Base
P-000699,DEP-0002213,5,2025-05-01,2025-05-05,2025-05-28,23,Routine,2,2,False,Semi-Urban Outpost
P-000701,DEP-0002214,4,2025-04-01,2025-04-04,2025-04-28,24,High Tempo,3,3,False,Remote/Difficult Terrain
P-000701,DEP-0002215,5,2025-05-01,2025-05-05,2025-05-25,20,High Tempo,3,4,True,Remote/Difficult Terrain
P-000701,DEP-0002216,6,2025-06-01,2025-06-05,2025-06-27,22,High Tempo,3,4,True,Remote/Difficult Terrain
P-000701,DEP-0002217,7,2025-07-01,2025-07-05,2025-07-26,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000701,DEP-0002218,8,2025-08-01,2025-08-05,2025-08-27,22,High Tempo,3,3,False,Semi-Urban Outpost
P-000702,DEP-0002219,4,2025-04-01,2025-04-04,2025-04-27,23,Routine,2,2,False,Urban Base
P-000704,DEP-0002220,5,2025-05-01,2025-05-05,2025-05-25,20,Routine,3,1,False,Urban Base
P-000705,DEP-0002221,4,2025-04-01,2025-04-03,2025-04-25,22,Routine,3,2,False,Urban Base
P-000705,DEP-0002222,5,2025-05-01,2025-05-02,2025-05-24,22,Routine,3,2,False,Urban Base
P-000706,DEP-0002223,6,2025-06-01,2025-06-02,2025-06-28,26,High Tempo,4,3,True,Semi-Urban Outpost
P-000706,DEP-0002224,7,2025-07-01,2025-07-03,2025-07-27,24,High Tempo,4,3,True,Semi-Urban Outpost
P-000707,DEP-0002225,5,2025-05-01,2025-05-05,2025-05-24,19,Routine,3,1,False,Urban Base
P-000708,DEP-0002226,4,2025-04-01,2025-04-04,2025-04-25,21,Extended,5,4,True,High Altitude/Extreme
P-000708,DEP-0002227,5,2025-05-01,2025-05-04,2025-05-28,24,High Tempo,5,5,True,High Altitude/Extreme
P-000708,DEP-0002228,6,2025-06-01,2025-06-04,2025-06-28,24,High Tempo,4,4,True,High Altitude/Extreme
P-000708,DEP-0002229,7,2025-07-01,2025-07-02,2025-07-27,25,High Tempo,5,4,True,Remote/Difficult Terrain
P-000708,DEP-0002230,8,2025-08-01,2025-08-03,2025-08-27,24,Extended,4,5,True,Remote/Difficult Terrain
P-000708,DEP-0002231,9,2025-09-01,2025-09-05,2025-09-26,21,High Tempo,5,5,True,Remote/Difficult Terrain
P-000708,DEP-0002232,10,2025-10-01,2025-10-02,2025-10-28,26,High Tempo,5,4,True,Remote/Difficult Terrain
P-000708,DEP-0002233,11,2025-11-01,2025-11-03,2025-11-26,23,Extended,4,4,True,Remote/Difficult Terrain
P-000709,DEP-0002234,4,2025-04-01,2025-04-03,2025-04-28,25,Routine,2,2,False,Semi-Urban Outpost
P-000710,DEP-0002235,3,2025-03-01,2025-03-05,2025-03-24,19,Extended,3,4,True,High Altitude/Extreme
P-000710,DEP-0002236,4,2025-04-01,2025-04-05,2025-04-24,19,Extended,3,5,True,High Altitude/Extreme
P-000710,DEP-0002237,5,2025-05-01,2025-05-04,2025-05-26,22,Extended,4,5,True,High Altitude/Extreme
P-000710,DEP-0002238,6,2025-06-01,2025-06-02,2025-06-28,26,Extended,4,5,True,Remote/Difficult Terrain
P-000710,DEP-0002239,7,2025-07-01,2025-07-05,2025-07-27,22,Extended,4,5,True,Remote/Difficult Terrain
P-000710,DEP-0002240,8,2025-08-01,2025-08-04,2025-08-26,22,Extended,4,5,True,Remote/Difficult Terrain
P-000710,DEP-0002241,9,2025-09-01,2025-09-05,2025-09-25,20,Extended,3,4,True,Remote/Difficult Terrain
P-000711,DEP-0002242,3,2025-03-01,2025-03-04,2025-03-24,20,Extended,3,5,True,Remote/Difficult Terrain
P-000711,DEP-0002243,4,2025-04-01,2025-04-05,2025-04-24,19,Extended,4,4,True,Remote/Difficult Terrain
P-000711,DEP-0002244,5,2025-05-01,2025-05-04,2025-05-24,20,Extended,3,4,True,Remote/Difficult Terrain
P-000711,DEP-0002245,6,2025-06-01,2025-06-03,2025-06-27,24,Extended,3,5,True,High Altitude/Extreme
P-000711,DEP-0002246,7,2025-07-01,2025-07-03,2025-07-23,20,Extended,4,4,True,Remote/Difficult Terrain
P-000711,DEP-0002247,8,2025-08-01,2025-08-02,2025-08-27,25,Extended,4,4,True,Remote/Difficult Terrain
P-000711,DEP-0002248,9,2025-09-01,2025-09-03,2025-09-23,20,Extended,3,5,True,High Altitude/Extreme
P-000712,DEP-0002249,4,2025-04-01,2025-04-02,2025-04-25,23,High Tempo,3,3,False,Semi-Urban Outpost
P-000712,DEP-0002250,5,2025-05-01,2025-05-02,2025-05-28,26,High Tempo,4,4,True,Semi-Urban Outpost
P-000712,DEP-0002251,6,2025-06-01,2025-06-02,2025-06-26,24,High Tempo,3,3,False,Semi-Urban Outpost
P-000712,DEP-0002252,7,2025-07-01,2025-07-02,2025-07-26,24,High Tempo,4,4,True,Semi-Urban Outpost
P-000712,DEP-0002253,8,2025-08-01,2025-08-04,2025-08-23,19,High Tempo,3,3,False,Remote/Difficult Terrain
P-000713,DEP-0002254,5,2025-05-01,2025-05-02,2025-05-25,23,Routine,2,2,False,Urban Base
P-000714,DEP-0002255,4,2025-04-01,2025-04-04,2025-04-23,19,Routine,3,2,False,Semi-Urban Outpost
P-000715,DEP-0002256,4,2025-04-01,2025-04-02,2025-04-23,21,Routine,3,1,False,Urban Base
P-000716,DEP-0002257,2,2025-02-01,2025-02-04,2025-02-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000716,DEP-0002258,3,2025-03-01,2025-03-02,2025-03-28,26,High Tempo,4,4,True,Remote/Difficult Terrain
P-000716,DEP-0002259,4,2025-04-01,2025-04-02,2025-04-25,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000716,DEP-0002260,5,2025-05-01,2025-05-04,2025-05-25,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000717,DEP-0002261,4,2025-04-01,2025-04-03,2025-04-28,25,Extended,5,4,True,High Altitude/Extreme
P-000717,DEP-0002262,5,2025-05-01,2025-05-02,2025-05-27,25,High Tempo,5,5,True,Remote/Difficult Terrain
P-000717,DEP-0002263,6,2025-06-01,2025-06-02,2025-06-27,25,Extended,5,5,True,High Altitude/Extreme
P-000717,DEP-0002264,7,2025-07-01,2025-07-05,2025-07-24,19,High Tempo,5,4,True,Remote/Difficult Terrain
P-000717,DEP-0002265,8,2025-08-01,2025-08-02,2025-08-26,24,Extended,5,5,True,Remote/Difficult Terrain
P-000717,DEP-0002266,9,2025-09-01,2025-09-05,2025-09-28,23,Extended,5,4,True,Remote/Difficult Terrain
P-000717,DEP-0002267,10,2025-10-01,2025-10-04,2025-10-23,19,Extended,4,4,True,Remote/Difficult Terrain
P-000717,DEP-0002268,11,2025-11-01,2025-11-03,2025-11-27,24,Extended,4,5,True,Remote/Difficult Terrain
P-000718,DEP-0002269,6,2025-06-01,2025-06-02,2025-06-23,21,High Tempo,4,3,True,Semi-Urban Outpost
P-000718,DEP-0002270,7,2025-07-01,2025-07-05,2025-07-24,19,High Tempo,4,3,True,Semi-Urban Outpost
P-000719,DEP-0002271,4,2025-04-01,2025-04-04,2025-04-25,21,Routine,3,1,False,Urban Base
P-000720,DEP-0002272,3,2025-03-01,2025-03-05,2025-03-24,19,Extended,3,5,True,Remote/Difficult Terrain
P-000720,DEP-0002273,4,2025-04-01,2025-04-04,2025-04-23,19,Extended,3,5,True,High Altitude/Extreme
P-000720,DEP-0002274,5,2025-05-01,2025-05-02,2025-05-28,26,Extended,3,5,True,High Altitude/Extreme
P-000720,DEP-0002275,6,2025-06-01,2025-06-03,2025-06-27,24,Extended,4,5,True,High Altitude/Extreme
P-000720,DEP-0002276,7,2025-07-01,2025-07-04,2025-07-28,24,Extended,4,5,True,High Altitude/Extreme
P-000720,DEP-0002277,8,2025-08-01,2025-08-05,2025-08-24,19,Extended,4,4,True,Remote/Difficult Terrain
P-000720,DEP-0002278,9,2025-09-01,2025-09-02,2025-09-27,25,Extended,3,5,True,High Altitude/Extreme
P-000721,DEP-0002279,2,2025-02-01,2025-02-04,2025-02-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000721,DEP-0002280,3,2025-03-01,2025-03-03,2025-03-25,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000721,DEP-0002281,4,2025-04-01,2025-04-04,2025-04-28,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000721,DEP-0002282,5,2025-05-01,2025-05-04,2025-05-28,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000722,DEP-0002283,4,2025-04-01,2025-04-05,2025-04-28,23,Routine,3,1,False,Semi-Urban Outpost
P-000722,DEP-0002284,5,2025-05-01,2025-05-03,2025-05-26,23,Routine,2,1,False,Urban Base
P-000723,DEP-0002285,4,2025-04-01,2025-04-05,2025-04-26,21,Routine,2,2,False,Urban Base
P-000724,DEP-0002286,3,2025-03-01,2025-03-05,2025-03-23,18,Extended,3,4,True,Remote/Difficult Terrain
P-000724,DEP-0002287,4,2025-04-01,2025-04-04,2025-04-24,20,Extended,4,5,True,Remote/Difficult Terrain
P-000724,DEP-0002288,5,2025-05-01,2025-05-02,2025-05-23,21,Extended,3,5,True,High Altitude/Extreme
P-000724,DEP-0002289,6,2025-06-01,2025-06-05,2025-06-26,21,Extended,3,5,True,High Altitude/Extreme
P-000724,DEP-0002290,7,2025-07-01,2025-07-05,2025-07-25,20,Extended,4,5,True,Remote/Difficult Terrain
P-000724,DEP-0002291,8,2025-08-01,2025-08-05,2025-08-25,20,Extended,4,5,True,High Altitude/Extreme
P-000724,DEP-0002292,9,2025-09-01,2025-09-05,2025-09-26,21,Extended,4,5,True,High Altitude/Extreme
P-000725,DEP-0002293,4,2025-04-01,2025-04-03,2025-04-25,22,High Tempo,3,4,True,Semi-Urban Outpost
P-000725,DEP-0002294,5,2025-05-01,2025-05-03,2025-05-26,23,High Tempo,3,4,True,Semi-Urban Outpost
P-000725,DEP-0002295,6,2025-06-01,2025-06-05,2025-06-23,18,High Tempo,3,3,False,Remote/Difficult Terrain
P-000725,DEP-0002296,7,2025-07-01,2025-07-02,2025-07-24,22,High Tempo,4,3,True,Remote/Difficult Terrain
P-000725,DEP-0002297,8,2025-08-01,2025-08-02,2025-08-23,21,High Tempo,3,3,False,Remote/Difficult Terrain
P-000726,DEP-0002298,4,2025-04-01,2025-04-02,2025-04-24,22,High Tempo,5,4,True,Remote/Difficult Terrain
P-000726,DEP-0002299,5,2025-05-01,2025-05-02,2025-05-26,24,Extended,4,5,True,Remote/Difficult Terrain
P-000726,DEP-0002300,6,2025-06-01,2025-06-04,2025-06-26,22,Extended,4,4,True,Remote/Difficult Terrain
P-000726,DEP-0002301,7,2025-07-01,2025-07-03,2025-07-25,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000726,DEP-0002302,8,2025-08-01,2025-08-02,2025-08-25,23,High Tempo,4,5,True,Remote/Difficult Terrain
P-000726,DEP-0002303,9,2025-09-01,2025-09-05,2025-09-27,22,Extended,5,5,True,Remote/Difficult Terrain
P-000726,DEP-0002304,10,2025-10-01,2025-10-05,2025-10-24,19,High Tempo,4,5,True,High Altitude/Extreme
P-000726,DEP-0002305,11,2025-11-01,2025-11-04,2025-11-23,19,Extended,4,4,True,High Altitude/Extreme
P-000727,DEP-0002306,5,2025-05-01,2025-05-03,2025-05-25,22,Routine,2,1,False,Semi-Urban Outpost
P-000728,DEP-0002307,4,2025-04-01,2025-04-04,2025-04-24,20,High Tempo,4,5,True,Remote/Difficult Terrain
P-000728,DEP-0002308,5,2025-05-01,2025-05-03,2025-05-25,22,Extended,5,5,True,Remote/Difficult Terrain
P-000728,DEP-0002309,6,2025-06-01,2025-06-03,2025-06-26,23,Extended,4,4,True,Remote/Difficult Terrain
P-000728,DEP-0002310,7,2025-07-01,2025-07-05,2025-07-25,20,High Tempo,4,5,True,High Altitude/Extreme
P-000728,DEP-0002311,8,2025-08-01,2025-08-05,2025-08-25,20,High Tempo,4,4,True,High Altitude/Extreme
P-000728,DEP-0002312,9,2025-09-01,2025-09-04,2025-09-27,23,Extended,4,4,True,Remote/Difficult Terrain
P-000728,DEP-0002313,10,2025-10-01,2025-10-05,2025-10-25,20,High Tempo,4,4,True,High Altitude/Extreme
P-000728,DEP-0002314,11,2025-11-01,2025-11-05,2025-11-27,22,Extended,4,4,True,High Altitude/Extreme
P-000729,DEP-0002315,4,2025-04-01,2025-04-04,2025-04-24,20,Routine,2,2,False,Urban Base
P-000732,DEP-0002316,4,2025-04-01,2025-04-05,2025-04-24,19,High Tempo,5,5,True,High Altitude/Extreme
P-000732,DEP-0002317,5,2025-05-01,2025-05-03,2025-05-24,21,Extended,5,5,True,Remote/Difficult Terrain
P-000732,DEP-0002318,6,2025-06-01,2025-06-05,2025-06-26,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000732,DEP-0002319,7,2025-07-01,2025-07-02,2025-07-25,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000732,DEP-0002320,8,2025-08-01,2025-08-04,2025-08-24,20,High Tempo,4,5,True,Remote/Difficult Terrain
P-000732,DEP-0002321,9,2025-09-01,2025-09-05,2025-09-28,23,High Tempo,5,5,True,High Altitude/Extreme
P-000732,DEP-0002322,10,2025-10-01,2025-10-02,2025-10-25,23,Extended,4,5,True,High Altitude/Extreme
P-000732,DEP-0002323,11,2025-11-01,2025-11-04,2025-11-26,22,Extended,5,4,True,High Altitude/Extreme
P-000733,DEP-0002324,3,2025-03-01,2025-03-02,2025-03-24,22,Extended,4,5,True,High Altitude/Extreme
P-000733,DEP-0002325,4,2025-04-01,2025-04-04,2025-04-28,24,Extended,4,5,True,Remote/Difficult Terrain
P-000733,DEP-0002326,5,2025-05-01,2025-05-05,2025-05-28,23,Extended,4,5,True,Remote/Difficult Terrain
P-000733,DEP-0002327,6,2025-06-01,2025-06-04,2025-06-26,22,Extended,3,4,True,High Altitude/Extreme
P-000733,DEP-0002328,7,2025-07-01,2025-07-04,2025-07-25,21,Extended,4,4,True,Remote/Difficult Terrain
P-000733,DEP-0002329,8,2025-08-01,2025-08-03,2025-08-24,21,Extended,3,4,True,High Altitude/Extreme
P-000733,DEP-0002330,9,2025-09-01,2025-09-03,2025-09-26,23,Extended,4,4,True,Remote/Difficult Terrain
P-000734,DEP-0002331,4,2025-04-01,2025-04-04,2025-04-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000734,DEP-0002332,5,2025-05-01,2025-05-04,2025-05-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000734,DEP-0002333,6,2025-06-01,2025-06-04,2025-06-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000734,DEP-0002334,7,2025-07-01,2025-07-02,2025-07-23,21,High Tempo,4,3,True,Semi-Urban Outpost
P-000734,DEP-0002335,8,2025-08-01,2025-08-02,2025-08-26,24,High Tempo,3,3,False,Remote/Difficult Terrain
P-000735,DEP-0002336,4,2025-04-01,2025-04-05,2025-04-24,19,Routine,3,1,False,Urban Base
P-000736,DEP-0002337,2,2025-02-01,2025-02-02,2025-02-23,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000736,DEP-0002338,3,2025-03-01,2025-03-03,2025-03-25,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000736,DEP-0002339,4,2025-04-01,2025-04-05,2025-04-23,18,High Tempo,4,4,True,Remote/Difficult Terrain
P-000736,DEP-0002340,5,2025-05-01,2025-05-02,2025-05-26,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000737,DEP-0002341,4,2025-04-01,2025-04-03,2025-04-28,25,Routine,2,1,False,Urban Base
P-000738,DEP-0002342,4,2025-04-01,2025-04-04,2025-04-28,24,Extended,5,5,True,High Altitude/Extreme
P-000738,DEP-0002343,5,2025-05-01,2025-05-03,2025-05-24,21,Extended,5,4,True,Remote/Difficult Terrain
P-000738,DEP-0002344,6,2025-06-01,2025-06-03,2025-06-26,23,Extended,4,4,True,Remote/Difficult Terrain
P-000738,DEP-0002345,7,2025-07-01,2025-07-02,2025-07-23,21,High Tempo,4,5,True,Remote/Difficult Terrain
P-000738,DEP-0002346,8,2025-08-01,2025-08-02,2025-08-26,24,High Tempo,4,5,True,Remote/Difficult Terrain
P-000738,DEP-0002347,9,2025-09-01,2025-09-02,2025-09-28,26,High Tempo,4,5,True,High Altitude/Extreme
P-000738,DEP-0002348,10,2025-10-01,2025-10-03,2025-10-23,20,Extended,5,4,True,High Altitude/Extreme
P-000738,DEP-0002349,11,2025-11-01,2025-11-03,2025-11-26,23,Extended,4,4,True,High Altitude/Extreme
P-000740,DEP-0002350,5,2025-05-01,2025-05-02,2025-05-25,23,Routine,3,2,False,Urban Base
P-000743,DEP-0002351,3,2025-03-01,2025-03-02,2025-03-23,21,Extended,4,5,True,Remote/Difficult Terrain
P-000743,DEP-0002352,4,2025-04-01,2025-04-04,2025-04-28,24,Extended,4,4,True,High Altitude/Extreme
P-000743,DEP-0002353,5,2025-05-01,2025-05-03,2025-05-26,23,Extended,4,5,True,High Altitude/Extreme
