personnel_id,date,month_idx,duty_hours,overtime_hours,night_shifts,consecutive_duty_days,rest_hours,workload_score,operational_intensity,schedule_irregularity
P-000640,2025-09-01,9,170.5,9.2,2,4,90.2,20.6,2,1.03
P-000640,2025-10-01,10,170.1,13.4,2,4,95.6,22.4,2,1.0
P-000640,2025-11-01,11,181.4,10.7,1,6,97.4,20.8,2,1.12
P-000640,2025-12-01,12,171.7,8.2,2,4,97.4,16.8,2,1.62
P-000641,2025-01-01,1,164.8,3.2,1,4,94.7,17.1,3,1.23
P-000641,2025-02-01,2,187.2,7.7,4,4,89.6,26.9,3,1.28
P-000641,2025-03-01,3,231.3,39.0,6,8,69.2,74.3,4,3.75
P-000641,2025-04-01,4,232.1,36.8,5,12,51.9,81.4,4,3.99
P-000641,2025-05-01,5,233.6,41.0,1,12,54.2,78.8,3,4.1
P-000641,2025-06-01,6,238.7,30.1,3,11,63.7,77.9,4,3.95
P-000641,2025-07-01,7,234.3,31.7,9,13,62.7,86.0,4,4.28
P-000641,2025-08-01,8,240.3,42.7,6,10,60.6,75.6,4,3.37
P-000641,2025-09-01,9,223.4,34.7,8,12,63.6,75.3,3,3.42
P-000641,2025-10-01,10,178.9,10.5,5,3,86.8,30.1,5,1.0
P-000641,2025-11-01,11,175.4,0.9,4,6,92.6,21.2,5,1.44
P-000641,2025-12-01,12,181.0,11.7,4,3,84.8,25.7,4,1.56
P-000642,2025-01-01,1,179.9,3.8,3,5,90.4,22.3,4,2.35
P-000642,2025-02-01,2,181.2,13.0,1,4,91.2,21.7,4,1.1
P-000642,2025-03-01,3,239.3,48.5,3,13,57.6,76.1,4,3.16
P-000642,2025-04-01,4,240.8,37.7,4,11,62.7,76.7,4,4.4
P-000642,2025-05-01,5,232.4,36.5,3,13,53.9,76.2,4,4.5
P-000642,2025-06-01,6,237.6,29.9,8,12,66.6,79.7,4,3.96
P-000642,2025-07-01,7,254.9,45.2,11,12,60.7,93.2,5,3.92
P-000642,2025-08-01,8,235.3,38.0,4,8,63.4,74.3,4,4.77
P-000642,2025-09-01,9,232.7,39.2,8,11,60.0,79.8,3,4.01
P-000642,2025-10-01,10,183.6,15.9,2,4,96.9,27.2,4,1.0
P-000642,2025-11-01,11,165.4,5.6,0,5,87.9,17.1,5,1.51
P-000642,2025-12-01,12,179.1,9.7,5,4,99.0,25.3,4,1.18
P-000643,2025-01-01,1,166.5,9.7,3,3,94.2,17.2,4,1.0
P-000643,2025-02-01,2,168.5,7.8,4,3,92.9,18.8,3,1.23
P-000643,2025-03-01,3,241.4,27.8,5,14,65.6,73.2,4,5.0
P-000643,2025-04-01,4,234.6,35.6,3,6,67.2,70.2,3,4.32
P-000643,2025-05-01,5,249.8,41.6,3,13,51.5,84.7,5,4.87
P-000643,2025-06-01,6,241.1,41.4,7,8,50.3,85.1,4,4.78
P-000643,2025-07-01,7,245.0,44.3,3,10,56.3,77.3,4,3.84
P-000643,2025-08-01,8,241.5,43.0,7,11,62.6,87.6,5,4.8
P-000643,2025-09-01,9,235.0,48.5,4,11,54.4,84.4,4,3.86
P-000643,2025-10-01,10,182.5,7.6,5,6,89.8,32.2,4,1.61
P-000643,2025-11-01,11,181.6,7.7,2,6,94.1,27.5,4,1.0
P-000643,2025-12-01,12,180.8,3.6,1,4,92.9,21.0,4,1.76
P-000644,2025-01-01,1,170.6,2.6,1,4,89.9,13.3,2,1.3
P-000644,2025-02-01,2,179.4,9.2,3,4,100.1,24.2,1,2.19
P-000644,2025-03-01,3,180.9,2.5,0,4,96.5,21.4,1,1.98
P-000644,2025-04-01,4,210.5,28.7,2,4,73.5,50.7,1,3.52
P-000644,2025-05-01,5,174.2,0.0,2,3,92.1,16.3,1,1.81
P-000644,2025-06-01,6,189.4,5.4,0,5,96.1,17.6,3,1.07
P-000644,2025-07-01,7,180.9,1.0,4,5,90.3,27.0,2,1.29
P-000644,2025-08-01,8,171.9,5.2,3,3,91.1,18.9,3,1.0
P-000644,2025-09-01,9,173.5,14.0,1,4,88.9,17.5,2,1.18
P-000644,2025-10-01,10,188.6,8.8,4,6,99.8,25.0,2,1.45
P-000644,2025-11-01,11,181.5,10.3,2,7,103.5,23.5,2,1.88
P-000644,2025-12-01,12,183.6,6.6,2,4,87.5,26.2,2,1.4
P-000645,2025-01-01,1,173.2,9.9,1,5,94.2,17.7,4,1.22
P-000645,2025-02-01,2,174.0,4.9,1,4,92.8,16.4,3,1.84
P-000645,2025-03-01,3,184.6,13.1,0,3,89.4,21.9,5,1.36
P-000645,2025-04-01,4,233.8,43.6,9,10,60.5,88.4,4,5.0
P-000645,2025-05-01,5,218.2,29.4,6,12,61.4,66.2,3,3.96
P-000645,2025-06-01,6,236.4,37.5,5,12,52.1,80.3,5,4.72
P-000645,2025-07-01,7,251.1,43.9,1,15,62.2,84.6,4,5.0
P-000645,2025-08-01,8,223.7,38.2,5,11,56.6,70.4,3,4.13
P-000645,2025-09-01,9,178.9,6.2,1,4,99.5,17.6,3,1.62
P-000645,2025-10-01,10,162.4,4.9,1,3,95.1,8.3,3,1.34
P-000645,2025-11-01,11,180.9,1.3,0,6,95.8,21.7,4,1.18
P-000645,2025-12-01,12,174.4,8.5,5,5,91.3,25.4,3,1.87
P-000646,2025-01-01,1,170.7,13.9,1,4,89.4,21.0,3,1.55
P-000646,2025-02-01,2,175.4,7.3,1,4,99.3,12.8,2,1.0
P-000646,2025-03-01,3,176.7,8.8,4,5,95.1,25.9,1,1.0
P-000646,2025-04-01,4,169.4,9.5,4,5,96.4,22.9,2,1.34
P-000646,2025-05-01,5,173.2,0.0,4,5,94.8,22.3,2,1.0
P-000646,2025-06-01,6,180.0,9.2,0,6,95.4,15.9,1,1.41
P-000646,2025-07-01,7,171.6,11.6,0,4,88.5,15.9,3,1.46
P-000646,2025-08-01,8,170.7,1.7,1,3,95.1,9.7,2,1.07
P-000646,2025-09-01,9,182.7,0.0,3,5,104.2,14.9,2,1.34
P-000646,2025-10-01,10,173.4,1.6,1,5,89.9,14.4,2,1.27
P-000646,2025-11-01,11,175.4,0.0,1,6,91.4,19.9,2,1.45
P-000646,2025-12-01,12,179.7,1.8,4,5,93.6,26.2,1,1.81
P-000647,2025-01-01,1,170.2,1.6,0,3,92.1,8.6,2,1.36
P-000647,2025-02-01,2,174.2,14.3,3,5,91.2,31.0,2,1.82
P-000647,2025-03-01,3,181.6,2.0,1,4,98.8,23.1,2,1.81
P-000647,2025-04-01,4,171.3,5.7,1,3,83.5,18.9,2,1.44
P-000647,2025-05-01,5,221.3,39.8,3,6,58.7,61.4,1,2.57
P-000647,2025-06-01,6,161.2,2.0,2,3,93.1,11.9,3,1.5
P-000647,2025-07-01,7,183.6,5.4,2,5,90.7,21.7,1,1.17
P-000647,2025-08-01,8,166.8,10.5,3,4,94.3,23.6,2,2.04
P-000647,2025-09-01,9,172.8,6.6,3,4,92.0,23.6,2,1.97
P-000647,2025-10-01,10,172.1,13.8,2,3,96.1,21.0,1,1.0
P-000647,2025-11-01,11,179.5,4.1,2,4,90.4,20.6,2,1.39
P-000647,2025-12-01,12,169.7,7.0,2,5,88.2,23.0,2,1.01
P-000648,2025-01-01,1,171.8,13.5,2,3,89.3,23.6,2,1.17
P-000648,2025-02-01,2,172.0,11.0,4,4,87.4,22.5,2,1.93
P-000648,2025-03-01,3,181.0,9.2,0,5,83.0,21.1,2,1.41
P-000648,2025-04-01,4,176.8,1.4,3,5,97.1,22.6,2,1.68
P-000648,2025-05-01,5,165.8,11.5,3,3,96.9,20.9,2,1.89
P-000648,2025-06-01,6,229.6,47.1,8,13,50.0,88.0,4,4.09
P-000648,2025-07-01,7,243.4,38.5,6,13,63.8,82.7,4,4.22
P-000648,2025-08-01,8,177.1,0.0,2,6,92.8,19.0,2,1.55
P-000648,2025-09-01,9,175.8,6.0,2,6,97.0,20.2,2,1.65
P-000648,2025-10-01,10,181.6,10.5,2,3,96.6,23.4,2,1.38
P-000648,2025-11-01,11,169.3,5.7,0,4,92.3,17.6,2,1.7
P-000648,2025-12-01,12,180.2,0.6,1,5,97.1,16.4,2,2.11
P-000649,2025-01-01,1,177.7,2.0,2,5,90.9,18.4,1,1.92
P-000649,2025-02-01,2,185.8,5.8,2,4,95.1,28.0,2,1.39
P-000649,2025-03-01,3,165.4,10.2,1,4,84.4,16.6,2,1.0
P-000649,2025-04-01,4,171.8,12.9,4,7,91.2,30.1,2,1.89
P-000649,2025-05-01,5,212.5,27.1,2,7,60.1,48.4,1,2.18
P-000649,2025-06-01,6,170.2,4.6,0,5,95.3,19.5,1,1.59
P-000649,2025-07-01,7,171.8,2.4,1,7,96.7,14.7,2,1.43
P-000649,2025-08-01,8,180.4,7.6,3,7,96.1,20.3,2,1.47
P-000649,2025-09-01,9,173.0,16.9,3,3,90.9,22.2,1,1.16
P-000649,2025-10-01,10,176.0,11.1,4,6,91.3,31.3,1,1.84
P-000649,2025-11-01,11,178.1,6.8,3,5,92.3,24.6,2,1.0
P-000649,2025-12-01,12,173.3,8.5,1,5,99.5,24.9,2,1.15
P-000650,2025-01-01,1,185.7,8.7,3,4,97.9,28.6,3,1.62
P-000650,2025-02-01,2,171.7,3.7,1,5,91.9,18.2,2,1.6
P-000650,2025-03-01,3,187.9,1.3,2,5,90.9,21.4,2,1.02
P-000650,2025-04-01,4,174.8,6.6,0,3,83.7,20.8,1,1.28
P-000650,2025-05-01,5,183.2,7.2,1,4,86.2,20.6,2,1.74
P-000650,2025-06-01,6,190.3,5.9,1,3,90.2,28.1,2,1.76
P-000650,2025-07-01,7,181.7,7.0,2,5,94.1,18.9,1,1.28
P-000650,2025-08-01,8,171.4,5.3,2,5,89.1,18.5,2,1.55
P-000650,2025-09-01,9,181.9,5.4,1,3,95.7,25.8,2,1.44
P-000650,2025-10-01,10,174.1,10.8,5,6,82.9,24.6,2,1.63
P-000650,2025-11-01,11,182.2,5.9,5,4,94.3,26.5,1,1.26
P-000650,2025-12-01,12,169.4,4.0,4,6,97.1,20.9,2,1.0
P-000651,2025-01-01,1,176.8,0.0,3,5,97.5,15.9,1,1.48
P-000651,2025-02-01,2,177.3,14.9,2,6,95.4,28.2,1,1.32
P-000651,2025-03-01,3,173.1,1.0,1,5,92.3,17.2,1,1.01
P-000651,2025-04-01,4,211.8,32.9,1,6,53.5,60.6,1,2.63
P-000651,2025-05-01,5,171.9,6.7,3,5,94.5,18.8,2,1.25
P-000651,2025-06-01,6,173.0,6.0,1,3,87.8,13.2,2,1.15
P-000651,2025-07-01,7,167.4,1.0,2,4,96.3,15.3,2,1.39
P-000651,2025-08-01,8,186.7,0.0,3,5,96.5,18.8,1,1.32
P-000651,2025-09-01,9,179.6,9.2,2,4,88.3,26.7,2,2.01
P-000651,2025-10-01,10,169.1,9.4,3,5,88.4,19.6,1,1.4
P-000651,2025-11-01,11,167.3,9.8,1,4,90.6,20.0,2,2.17
P-000651,2025-12-01,12,175.1,5.5,3,3,87.4,22.6,2,1.21
P-000652,2025-01-01,1,181.9,10.3,3,3,89.2,24.7,1,1.36
P-000652,2025-02-01,2,182.5,10.1,2,3,87.3,28.0,1,1.15
P-000652,2025-03-01,3,177.2,8.1,0,4,92.0,17.0,3,1.28
P-000652,2025-04-01,4,177.2,7.6,2,4,97.6,20.3,1,1.21
P-000652,2025-05-01,5,176.2,4.8,0,4,88.9,18.3,2,1.3
P-000652,2025-06-01,6,169.5,13.2,2,3,94.8,23.4,2,1.22
P-000652,2025-07-01,7,174.8,2.4,3,3,92.9,18.8,1,1.3
P-000652,2025-08-01,8,169.9,7.7,2,5,88.7,21.3,1,2.03
P-000652,2025-09-01,9,170.9,13.7,4,4,91.8,21.8,2,1.3
P-000652,2025-10-01,10,179.2,11.7,2,6,88.4,25.4,2,1.45
P-000652,2025-11-01,11,174.1,2.4,2,5,99.2,19.8,2,2.08
P-000652,2025-12-01,12,170.2,13.4,3,5,90.1,27.2,1,1.77
P-000653,2025-01-01,1,185.6,8.3,2,4,95.0,23.7,1,1.46
P-000653,2025-02-01,2,244.8,26.2,4,14,60.6,79.0,4,4.46
P-000653,2025-03-01,3,240.0,26.7,1,11,63.3,70.7,4,3.37
P-000653,2025-04-01,4,240.1,40.4,9,11,62.8,89.2,4,4.1
P-000653,2025-05-01,5,236.9,44.5,4,12,63.2,74.0,4,3.95
P-000653,2025-06-01,6,170.2,5.0,1,6,90.3,18.8,1,1.48
P-000653,2025-07-01,7,178.0,5.3,2,4,88.1,15.8,1,1.1
P-000653,2025-08-01,8,186.9,3.8,2,5,94.5,26.3,1,1.5
P-000653,2025-09-01,9,161.4,2.6,3,5,89.8,18.7,1,1.85
P-000653,2025-10-01,10,173.4,11.0,3,3,98.6,23.1,1,1.51
P-000653,2025-11-01,11,170.4,1.5,1,4,99.3,6.1,1,1.51
P-000653,2025-12-01,12,182.8,6.1,2,5,86.4,22.1,1,1.0
P-000654,2025-01-01,1,175.7,2.8,2,4,98.1,19.7,1,1.0
P-000654,2025-02-01,2,180.3,8.8,1,3,96.3,14.4,2,1.21
P-000654,2025-03-01,3,173.4,7.1,2,5,101.8,23.6,2,1.43
P-000654,2025-04-01,4,175.0,7.9,1,5,85.8,21.7,2,1.38
P-000654,2025-05-01,5,171.0,5.8,2,4,95.2,14.0,1,1.6
P-000654,2025-06-01,6,168.8,4.2,0,4,91.9,18.3,1,1.67
P-000654,2025-07-01,7,170.4,4.4,2,4,90.8,22.7,2,1.25
P-000654,2025-08-01,8,172.9,9.2,1,5,93.1,21.4,1,1.31
P-000654,2025-09-01,9,175.4,4.6,0,5,92.6,18.2,2,1.21
P-000654,2025-10-01,10,182.5,2.5,0,4,98.5,17.8,1,1.04
P-000654,2025-11-01,11,171.5,6.8,3,5,89.1,21.5,2,1.45
P-000654,2025-12-01,12,172.3,7.9,4,3,93.2,21.5,1,1.0
P-000655,2025-01-01,1,177.6,9.1,1,3,90.2,17.2,1,1.43
P-000655,2025-02-01,2,181.9,5.7,1,5,93.0,19.1,2,1.48
P-000655,2025-03-01,3,177.7,0.8,1,7,94.4,20.7,1,1.62
P-000655,2025-04-01,4,167.2,3.4,1,6,95.0,19.2,1,1.73
P-000655,2025-05-01,5,227.5,28.9,3,10,54.9,65.9,2,3.33
P-000655,2025-06-01,6,181.1,5.6,1,5,99.0,19.2,2,1.49
P-000655,2025-07-01,7,171.3,7.8,0,5,87.5,18.5,2,1.47
P-000655,2025-08-01,8,172.5,7.8,2,4,92.5,17.9,3,1.93
P-000655,2025-09-01,9,188.1,3.9,0,3,95.7,18.3,2,1.03
P-000655,2025-10-01,10,176.8,6.5,3,3,92.0,25.2,2,1.11
P-000655,2025-11-01,11,183.3,1.2,2,4,100.8,14.9,2,1.47
P-000655,2025-12-01,12,163.6,8.1,1,4,100.2,9.3,2,1.27
P-000656,2025-01-01,1,176.7,7.2,3,3,96.3,21.4,3,1.41
P-000656,2025-02-01,2,183.2,8.8,3,3,98.5,26.6,2,2.08
P-000656,2025-03-01,3,181.8,4.8,2,5,97.9,17.0,2,1.89
P-000656,2025-04-01,4,175.9,2.4,5,4,92.6,31.7,2,1.51
P-000656,2025-05-01,5,222.6,27.8,7,10,73.0,68.6,2,3.18
P-000656,2025-06-01,6,169.3,5.6,1,3,91.8,15.7,2,1.71
P-000656,2025-07-01,7,175.1,5.0,2,4,96.6,19.8,2,1.34
P-000656,2025-08-01,8,176.8,10.5,3,3,86.9,23.0,1,2.05
P-000656,2025-09-01,9,178.6,7.3,0,6,91.1,24.9,2,1.74
P-000656,2025-10-01,10,174.7,3.6,1,6,101.1,18.8,2,1.02
P-000656,2025-11-01,11,173.9,11.1,3,3,86.5,23.5,1,1.44
P-000656,2025-12-01,12,170.5,8.9,1,5,93.3,18.6,1,1.23
P-000657,2025-01-01,1,179.5,11.4,5,3,92.3,30.7,1,1.65
P-000657,2025-02-01,2,168.1,0.0,1,5,101.0,15.2,1,1.51
P-000657,2025-03-01,3,176.3,8.3,3,4,90.1,21.4,2,1.66
P-000657,2025-04-01,4,166.5,5.1,4,4,93.4,15.5,1,2.26
P-000657,2025-05-01,5,177.6,11.6,2,6,88.8,26.6,1,1.46
P-000657,2025-06-01,6,175.3,7.3,1,4,92.7,20.6,2,1.49
P-000657,2025-07-01,7,174.5,8.7,0,3,96.8,21.2,2,1.79
P-000657,2025-08-01,8,174.2,7.6,1,5,87.5,21.9,2,1.25
P-000657,2025-09-01,9,169.8,3.4,1,4,96.5,10.9,2,1.06
P-000657,2025-10-01,10,172.7,4.7,0,4,87.9,11.2,3,1.18
P-000657,2025-11-01,11,173.4,6.3,1,4,90.5,15.5,2,1.14
P-000657,2025-12-01,12,177.4,5.1,2,6,87.7,27.7,1,2.01
P-000658,2025-01-01,1,169.2,4.3,2,5,96.6,18.4,1,1.28
P-000658,2025-02-01,2,174.0,10.8,4,3,88.7,24.8,2,1.54
P-000658,2025-03-01,3,182.6,5.7,3,5,99.2,24.6,2,1.74
P-000658,2025-04-01,4,183.2,5.1,0,3,93.3,20.6,2,1.0
P-000658,2025-05-01,5,178.0,10.8,2,5,93.9,18.6,1,1.3
P-000658,2025-06-01,6,183.8,8.8,1,6,95.9,21.7,2,1.51
P-000658,2025-07-01,7,182.8,9.6,0,4,84.7,21.3,3,1.29
P-000658,2025-08-01,8,176.0,11.1,4,5,90.9,25.9,2,1.17
P-000658,2025-09-01,9,179.4,4.4,1,6,94.0,22.6,2,1.26
P-000658,2025-10-01,10,168.3,10.2,2,5,91.9,20.9,1,1.15
P-000658,2025-11-01,11,175.4,1.9,2,5,92.7,21.1,2,1.0
P-000658,2025-12-01,12,179.4,3.9,3,4,94.3,18.1,2,1.31
P-000659,2025-01-01,1,170.9,0.0,2,3,95.0,11.3,2,1.31
P-000659,2025-02-01,2,179.4,9.0,1,4,90.4,24.7,1,1.53
P-000659,2025-03-01,3,173.7,9.8,3,5,90.9,27.4,2,1.63
P-000659,2025-04-01,4,233.0,34.8,4,10,57.5,70.2,2,3.98
P-000659,2025-05-01,5,232.8,37.7,8,11,60.6,78.5,3,3.23
P-000659,2025-06-01,6,163.9,8.3,2,4,95.8,21.6,1,1.0
P-000659,2025-07-01,7,172.9,3.5,4,3,93.8,14.8,1,1.37
P-000659,2025-08-01,8,172.4,11.5,2,3,86.5,19.3,3,1.32
P-000659,2025-09-01,9,171.9,15.9,4,4,85.0,26.8,1,1.4
P-000659,2025-10-01,10,183.7,2.1,3,4,99.1,26.2,1,1.42
P-000659,2025-11-01,11,173.7,12.4,2,6,99.9,19.8,1,1.0
P-000659,2025-12-01,12,171.1,8.8,1,6,91.7,22.2,2,1.33
P-000660,2025-01-01,1,183.5,5.2,0,4,96.2,14.5,4,1.11
P-000660,2025-02-01,2,188.1,6.1,2,5,98.4,21.4,4,1.32
P-000660,2025-03-01,3,242.6,43.2,2,11,57.7,78.7,4,3.94
P-000660,2025-04-01,4,247.0,50.5,2,12,58.6,83.1,4,4.21
P-000660,2025-05-01,5,241.5,41.2,5,10,60.3,82.2,4,3.98
P-000660,2025-06-01,6,235.4,45.6,2,10,57.4,77.9,4,4.19
P-000660,2025-07-01,7,243.9,45.0,11,12,54.6,93.2,5,5.0
P-000660,2025-08-01,8,241.5,30.1,7,12,63.1,80.5,4,4.22
P-000660,2025-09-01,9,239.4,43.2,6,14,60.3,81.4,4,3.68
P-000660,2025-10-01,10,179.7,2.7,2,4,96.0,22.2,4,2.03
P-000660,2025-11-01,11,179.0,6.2,2,4,94.0,21.0,3,1.0
P-000660,2025-12-01,12,182.4,1.4,3,3,94.0,17.7,4,1.0
P-000661,2025-01-01,1,180.7,6.6,2,6,88.8,29.1,2,1.49
P-000661,2025-02-01,2,177.8,2.9,1,6,93.3,15.6,2,1.22
P-000661,2025-03-01,3,178.3,6.8,0,4,91.3,15.0,1,1.94
P-000661,2025-04-01,4,220.5,25.8,6,8,74.7,59.8,1,2.91
P-000661,2025-05-01,5,165.7,5.2,2,7,99.9,21.2,1,1.8
P-000661,2025-06-01,6,170.9,11.0,3,5,86.5,29.1,1,1.75
P-000661,2025-07-01,7,173.4,7.9,1,5,93.8,19.6,1,2.06
P-000661,2025-08-01,8,178.2,8.5,4,4,92.4,28.8,2,1.82
P-000661,2025-09-01,9,181.0,0.0,4,5,94.9,28.5,2,1.43
P-000661,2025-10-01,10,176.7,9.3,1,6,80.5,19.4,2,1.19
P-000661,2025-11-01,11,177.5,4.7,2,6,95.0,19.9,1,1.11
P-000661,2025-12-01,12,171.2,9.3,4,3,90.0,24.8,2,1.65
P-000662,2025-01-01,1,177.3,0.7,1,4,91.9,15.3,5,1.58
P-000662,2025-02-01,2,189.5,12.6,1,4,96.6,24.1,4,1.6
P-000662,2025-03-01,3,161.2,8.5,1,3,92.6,17.0,5,1.7
P-000662,2025-04-01,4,242.4,48.4,11,13,65.7,93.5,5,5.0
P-000662,2025-05-01,5,248.5,38.8,10,14,66.0,89.1,5,3.58
P-000662,2025-06-01,6,230.2,39.3,7,11,57.7,78.0,4,3.7
P-000662,2025-07-01,7,242.3,37.1,2,12,61.4,71.5,4,3.97
P-000662,2025-08-01,8,242.5,43.1,7,12,61.9,84.3,4,4.01
P-000662,2025-09-01,9,238.1,42.0,4,11,65.6,74.4,5,4.32
P-000662,2025-10-01,10,238.0,43.2,5,8,59.4,81.5,4,4.53
P-000662,2025-11-01,11,257.1,38.1,6,14,62.3,88.2,5,4.42
P-000662,2025-12-01,12,173.2,7.5,3,3,97.1,24.3,5,1.03
P-000663,2025-01-01,1,173.3,3.3,0,5,98.4,12.3,1,2.09
P-000663,2025-02-01,2,170.8,3.8,1,5,91.7,19.8,2,1.34
P-000663,2025-03-01,3,169.3,1.7,3,3,95.4,15.3,2,2.0
P-000663,2025-04-01,4,236.9,39.3,4,9,69.8,67.9,2,2.61
P-000663,2025-05-01,5,164.4,4.1,3,5,93.4,18.6,2,1.12
P-000663,2025-06-01,6,174.3,3.9,3,5,88.0,25.9,1,1.0
P-000663,2025-07-01,7,171.3,5.4,0,4,93.4,20.6,2,1.59
P-000663,2025-08-01,8,165.7,0.0,3,4,84.9,21.3,2,2.0
P-000663,2025-09-01,9,190.0,6.9,1,5,96.1,18.0,1,1.55
P-000663,2025-10-01,10,173.5,5.7,1,5,98.3,13.4,2,1.0
P-000663,2025-11-01,11,176.2,1.7,3,4,101.0,19.8,2,1.28
P-000663,2025-12-01,12,174.7,3.3,2,5,91.2,16.0,1,1.5
P-000664,2025-01-01,1,180.5,11.4,2,5,92.6,23.3,4,1.0
P-000664,2025-02-01,2,183.7,7.7,2,6,93.2,26.8,4,2.13
P-000664,2025-03-01,3,170.7,9.3,2,5,86.8,20.8,4,1.34
P-000664,2025-04-01,4,230.9,43.6,7,11,58.7,82.2,4,4.28
P-000664,2025-05-01,5,246.5,33.5,1,12,61.7,67.8,5,4.11
P-000664,2025-06-01,6,245.1,48.8,7,15,55.5,92.3,5,4.64
P-000664,2025-07-01,7,247.3,30.6,11,10,66.5,90.6,5,3.69
P-000664,2025-08-01,8,234.8,40.9,6,8,58.9,83.8,4,4.46
P-000664,2025-09-01,9,253.4,52.6,11,12,52.5,98.0,5,4.47
P-000664,2025-10-01,10,245.7,36.2,7,13,63.3,88.2,5,3.7
P-000664,2025-11-01,11,234.7,51.3,5,9,56.9,80.1,5,4.78
P-000664,2025-12-01,12,180.1,3.3,3,5,90.5,23.7,5,1.43
P-000665,2025-01-01,1,182.9,4.8,3,5,91.9,20.8,1,1.23
P-000665,2025-02-01,2,176.1,9.3,5,4,92.7,28.4,2,1.08
P-000665,2025-03-01,3,170.6,18.8,2,6,94.5,25.2,3,1.59
P-000665,2025-04-01,4,189.8,2.7,0,5,94.8,20.8,1,1.29
P-000665,2025-05-01,5,169.2,0.6,1,5,95.0,11.7,1,1.33
P-000665,2025-06-01,6,186.4,3.5,2,5,92.3,27.7,1,1.63
P-000665,2025-07-01,7,184.4,5.7,0,4,80.6,23.7,2,1.64
P-000665,2025-08-01,8,179.6,2.3,2,6,94.6,19.9,1,1.2
P-000665,2025-09-01,9,180.6,0.0,3,4,90.8,22.1,2,1.51
P-000665,2025-10-01,10,175.8,3.6,3,3,91.4,19.7,2,1.73
P-000665,2025-11-01,11,168.4,10.0,2,6,87.9,23.1,1,1.27
P-000665,2025-12-01,12,167.0,10.1,0,4,86.6,18.0,2,1.57
P-000666,2025-01-01,1,179.0,4.4,1,5,94.8,19.8,5,1.66
P-000666,2025-02-01,2,181.6,5.6,3,3,94.3,22.2,4,1.34
P-000666,2025-03-01,3,241.6,21.8,6,14,64.1,72.0,4,3.86
P-000666,2025-04-01,4,248.6,48.1,5,12,54.9,91.1,5,4.11
P-000666,2025-05-01,5,250.8,41.3,5,12,59.2,82.2,4,4.32
P-000666,2025-06-01,6,234.2,44.3,3,8,53.1,68.3,4,3.07
P-000666,2025-07-01,7,225.6,34.7,2,8,57.1,66.8,3,3.94
P-000666,2025-08-01,8,230.3,29.5,6,11,71.8,67.5,4,4.05
P-000666,2025-09-01,9,236.1,47.6,9,8,54.2,91.7,4,4.28
P-000666,2025-10-01,10,162.2,10.9,0,5,91.3,12.0,4,1.13
P-000666,2025-11-01,11,171.6,6.6,1,6,96.8,14.4,3,1.28
P-000666,2025-12-01,12,180.3,8.0,4,4,92.2,24.6,4,1.88
P-000667,2025-01-01,1,183.6,13.7,1,6,88.4,26.6,2,1.23
P-000667,2025-02-01,2,171.3,4.9,0,5,94.3,14.5,2,1.28
P-000667,2025-03-01,3,180.8,9.1,1,5,89.1,21.6,2,1.13
P-000667,2025-04-01,4,216.0,27.3,2,8,65.0,51.5,1,2.65
P-000667,2025-05-01,5,223.1,36.8,3,6,67.9,63.6,2,3.83
P-000667,2025-06-01,6,178.1,1.0,4,3,100.3,19.4,3,1.22
P-000667,2025-07-01,7,181.2,0.3,1,7,95.9,18.8,1,1.41
P-000667,2025-08-01,8,179.1,5.6,5,5,88.6,29.7,1,1.34
P-000667,2025-09-01,9,174.0,11.5,3,6,90.6,23.8,2,1.01
P-000667,2025-10-01,10,175.8,7.6,1,4,95.0,8.3,2,1.33
P-000667,2025-11-01,11,176.3,2.0,1,3,98.9,15.8,1,1.14
P-000667,2025-12-01,12,186.9,6.5,0,4,92.2,21.2,2,1.6
P-000668,2025-01-01,1,173.8,15.6,2,6,94.3,28.2,5,1.37
P-000668,2025-02-01,2,164.9,15.3,1,4,94.5,23.9,4,2.08
P-000668,2025-03-01,3,166.4,6.4,3,5,87.6,17.3,5,1.79
P-000668,2025-04-01,4,247.4,40.2,5,14,47.1,89.0,5,5.0
P-000668,2025-05-01,5,242.4,31.1,8,13,67.2,82.4,4,4.71
P-000668,2025-06-01,6,245.1,53.7,5,10,57.8,91.8,5,4.5
P-000668,2025-07-01,7,249.5,44.4,10,11,59.2,96.6,5,5.0
P-000668,2025-08-01,8,231.4,41.1,3,9,58.1,69.4,4,3.92
P-000668,2025-09-01,9,243.7,35.8,9,10,55.5,89.1,5,4.41
P-000668,2025-10-01,10,236.5,30.4,4,12,60.9,69.0,4,4.23
P-000668,2025-11-01,11,251.5,38.7,6,15,63.6,91.6,5,4.37
P-000668,2025-12-01,12,177.7,9.1,3,5,93.2,20.8,5,1.6
P-000669,2025-01-01,1,164.2,6.6,2,3,95.8,13.0,1,1.25
P-000669,2025-02-01,2,175.9,9.6,3,4,87.9,21.7,1,1.53
P-000669,2025-03-01,3,173.1,9.9,1,7,89.5,21.9,1,1.52
P-000669,2025-04-01,4,172.3,5.7,1,3,97.6,16.3,2,1.54
P-000669,2025-05-01,5,209.4,27.7,4,12,64.2,60.3,2,3.69
P-000669,2025-06-01,6,176.5,4.1,2,6,92.7,24.2,3,1.44
P-000669,2025-07-01,7,170.3,4.9,3,5,98.7,16.0,2,1.53
P-000669,2025-08-01,8,185.1,7.5,0,6,94.6,22.5,1,1.13
