personnel_id,leave_id,month_idx,date,leave_start_date,leave_end_date,duration_days,leave_type,days_since_previous_leave
P-000748,LV-0002373,8,2025-08-01,2025-08-11,2025-08-17,6,Casual,150
P-000748,LV-0002374,11,2025-11-01,2025-11-09,2025-11-19,10,Annual,90
P-000749,LV-0002375,2,2025-02-01,2025-02-09,2025-02-22,13,Annual,77
P-000749,LV-0002376,6,2025-06-01,2025-06-11,2025-06-24,13,Recovery,120
P-000749,LV-0002377,10,2025-10-01,2025-10-12,2025-10-19,7,Annual,120
P-000750,LV-0002378,10,2025-10-01,2025-10-09,2025-10-20,11,Annual,336
P-000751,LV-0002379,2,2025-02-01,2025-02-06,2025-02-13,7,Annual,88
P-000751,LV-0002380,5,2025-05-01,2025-05-10,2025-05-23,13,Casual,90
P-000751,LV-0002381,8,2025-08-01,2025-08-12,2025-08-22,10,Medical/Authorized,90
P-000751,LV-0002382,11,2025-11-01,2025-11-07,2025-11-18,11,Annual,90
P-000752,LV-0002383,1,2025-01-01,2025-01-11,2025-01-23,12,Annual,69
P-000752,LV-0002384,3,2025-03-01,2025-03-06,2025-03-14,8,Annual,60
P-000752,LV-0002385,6,2025-06-01,2025-06-06,2025-06-19,13,Recovery,90
P-000752,LV-0002386,9,2025-09-01,2025-09-11,2025-09-18,7,Annual,90
P-000752,LV-0002387,12,2025-12-01,2025-12-12,2025-12-25,13,Annual,90
P-000753,LV-0002388,1,2025-01-01,2025-01-10,2025-01-23,13,Medical/Authorized,84
P-000753,LV-0002389,3,2025-03-01,2025-03-07,2025-03-14,7,Annual,60
P-000753,LV-0002390,9,2025-09-01,2025-09-12,2025-09-19,7,Annual,180
P-000753,LV-0002391,11,2025-11-01,2025-11-11,2025-11-21,10,Casual,60
P-000754,LV-0002392,2,2025-02-01,2025-02-11,2025-02-20,9,Annual,81
P-000754,LV-0002393,4,2025-04-01,2025-04-09,2025-04-16,7,Annual,60
P-000754,LV-0002394,6,2025-06-01,2025-06-12,2025-06-23,11,Annual,60
P-000754,LV-0002395,8,2025-08-01,2025-08-09,2025-08-21,12,Annual,60
P-000754,LV-0002396,10,2025-10-01,2025-10-06,2025-10-17,11,Casual,60
P-000754,LV-0002397,12,2025-12-01,2025-12-09,2025-12-22,13,Casual,60
P-000755,LV-0002398,1,2025-01-01,2025-01-06,2025-01-19,13,Annual,80
P-000755,LV-0002399,3,2025-03-01,2025-03-12,2025-03-23,11,Annual,60
P-000755,LV-0002400,6,2025-06-01,2025-06-07,2025-06-20,13,Annual,90
P-000755,LV-0002401,9,2025-09-01,2025-09-06,2025-09-13,7,Medical/Authorized,90
P-000755,LV-0002402,11,2025-11-01,2025-11-10,2025-11-21,11,Annual,60
P-000756,LV-0002403,6,2025-06-01,2025-06-06,2025-06-12,6,Casual,202
P-000757,LV-0002404,2,2025-02-01,2025-02-07,2025-02-14,7,Medical/Authorized,94
P-000757,LV-0002405,12,2025-12-01,2025-12-11,2025-12-18,7,Casual,300
P-000758,LV-0002406,1,2025-01-01,2025-01-08,2025-01-18,10,Casual,74
P-000758,LV-0002407,11,2025-11-01,2025-11-12,2025-11-22,10,Annual,300
P-000759,LV-0002408,3,2025-03-01,2025-03-09,2025-03-21,12,Medical/Authorized,119
P-000759,LV-0002409,6,2025-06-01,2025-06-08,2025-06-25,17,Recovery,90
P-000759,LV-0002410,8,2025-08-01,2025-08-12,2025-08-22,10,Annual,60
P-000759,LV-0002411,10,2025-10-01,2025-10-11,2025-10-24,13,Annual,60
P-000759,LV-0002412,12,2025-12-01,2025-12-08,2025-12-17,9,Annual,60
P-000761,LV-0002413,1,2025-01-01,2025-01-08,2025-01-15,7,Annual,79
P-000761,LV-0002414,5,2025-05-01,2025-05-12,2025-05-21,9,Medical/Authorized,120
P-000761,LV-0002415,7,2025-07-01,2025-07-11,2025-07-22,11,Casual,60
P-000761,LV-0002416,10,2025-10-01,2025-10-07,2025-10-15,8,Casual,90
P-000761,LV-0002417,12,2025-12-01,2025-12-08,2025-12-15,7,Annual,60
P-000762,LV-0002418,1,2025-01-01,2025-01-11,2025-01-24,13,Annual,67
P-000762,LV-0002419,3,2025-03-01,2025-03-10,2025-03-19,9,Casual,60
P-000762,LV-0002420,5,2025-05-01,2025-05-06,2025-05-14,8,Casual,60
P-000762,LV-0002421,8,2025-08-01,2025-08-10,2025-08-23,13,Annual,90
P-000762,LV-0002422,10,2025-10-01,2025-10-06,2025-10-14,8,Annual,60
P-000763,LV-0002423,2,2025-02-01,2025-02-08,2025-02-16,8,Annual,78
P-000763,LV-0002424,5,2025-05-01,2025-05-09,2025-05-19,10,Annual,90
P-000763,LV-0002425,7,2025-07-01,2025-07-11,2025-07-19,8,Annual,60
P-000763,LV-0002426,10,2025-10-01,2025-10-09,2025-10-19,10,Annual,90
P-000764,LV-0002427,5,2025-05-01,2025-05-11,2025-05-18,7,Casual,178
P-000765,LV-0002428,3,2025-03-01,2025-03-07,2025-03-19,12,Casual,125
P-000765,LV-0002429,6,2025-06-01,2025-06-12,2025-06-23,11,Medical/Authorized,90
P-000765,LV-0002430,8,2025-08-01,2025-08-12,2025-08-25,13,Annual,60
P-000765,LV-0002431,11,2025-11-01,2025-11-07,2025-11-20,13,Casual,90
P-000766,LV-0002432,2,2025-02-01,2025-02-08,2025-02-16,8,Annual,95
P-000766,LV-0002433,10,2025-10-01,2025-10-11,2025-10-21,10,Casual,240
P-000766,LV-0002434,12,2025-12-01,2025-12-06,2025-12-15,9,Annual,60
P-000767,LV-0002435,1,2025-01-01,2025-01-10,2025-01-20,10,Casual,76
P-000767,LV-0002436,7,2025-07-01,2025-07-08,2025-07-13,5,Casual,180
P-000767,LV-0002437,10,2025-10-01,2025-10-12,2025-10-24,12,Casual,90
P-000767,LV-0002438,12,2025-12-01,2025-12-08,2025-12-19,11,Annual,60
P-000768,LV-0002439,1,2025-01-01,2025-01-06,2025-01-15,9,Casual,71
P-000768,LV-0002440,6,2025-06-01,2025-06-10,2025-06-23,13,Recovery,150
P-000768,LV-0002441,8,2025-08-01,2025-08-11,2025-08-22,11,Casual,60
P-000768,LV-0002442,10,2025-10-01,2025-10-09,2025-10-21,12,Annual,60
P-000768,LV-0002443,12,2025-12-01,2025-12-06,2025-12-18,12,Annual,60
P-000769,LV-0002444,2,2025-02-01,2025-02-07,2025-02-15,8,Annual,109
P-000769,LV-0002445,5,2025-05-01,2025-05-12,2025-05-22,10,Annual,90
P-000769,LV-0002446,7,2025-07-01,2025-07-08,2025-07-19,11,Medical/Authorized,60
P-000769,LV-0002447,10,2025-10-01,2025-10-09,2025-10-18,9,Annual,90
P-000769,LV-0002448,12,2025-12-01,2025-12-07,2025-12-20,13,Annual,60
P-000770,LV-0002449,8,2025-08-01,2025-08-11,2025-08-15,4,Casual,288
P-000771,LV-0002450,1,2025-01-01,2025-01-10,2025-01-23,13,Annual,61
P-000771,LV-0002451,9,2025-09-01,2025-09-09,2025-09-19,10,Annual,240
P-000771,LV-0002452,11,2025-11-01,2025-11-12,2025-11-23,11,Medical/Authorized,60
P-000772,LV-0002453,11,2025-11-01,2025-11-10,2025-11-16,6,Casual,348
P-000773,LV-0002454,4,2025-04-01,2025-04-07,2025-04-20,13,Annual,138
P-000773,LV-0002455,7,2025-07-01,2025-07-12,2025-07-20,8,Annual,90
P-000773,LV-0002456,10,2025-10-01,2025-10-07,2025-10-16,9,Annual,90
P-000774,LV-0002457,2,2025-02-01,2025-02-10,2025-02-22,12,Casual,81
P-000774,LV-0002458,4,2025-04-01,2025-04-06,2025-04-18,12,Casual,60
P-000774,LV-0002459,6,2025-06-01,2025-06-07,2025-06-14,7,Annual,60
P-000774,LV-0002460,9,2025-09-01,2025-09-11,2025-09-23,12,Annual,90
P-000774,LV-0002461,11,2025-11-01,2025-11-07,2025-11-16,9,Casual,60
P-000775,LV-0002462,4,2025-04-01,2025-04-09,2025-04-13,4,Casual,166
P-000775,LV-0002463,11,2025-11-01,2025-11-07,2025-11-13,6,Casual,210
P-000776,LV-0002464,1,2025-01-01,2025-01-08,2025-01-17,9,Annual,79
P-000776,LV-0002465,8,2025-08-01,2025-08-09,2025-08-19,10,Casual,210
P-000777,LV-0002466,1,2025-01-01,2025-01-06,2025-01-18,12,Annual,60
P-000777,LV-0002467,4,2025-04-01,2025-04-12,2025-04-25,13,Annual,90
P-000777,LV-0002468,8,2025-08-01,2025-08-09,2025-08-22,13,Casual,120
P-000777,LV-0002469,11,2025-11-01,2025-11-09,2025-11-22,13,Annual,90
P-000778,LV-0002470,2,2025-02-01,2025-02-11,2025-02-22,11,Annual,113
P-000778,LV-0002471,10,2025-10-01,2025-10-10,2025-10-18,8,Casual,240
P-000778,LV-0002472,12,2025-12-01,2025-12-11,2025-12-24,13,Annual,60
P-000779,LV-0002473,2,2025-02-01,2025-02-10,2025-02-21,11,Annual,87
P-000779,LV-0002474,8,2025-08-01,2025-08-11,2025-08-17,6,Casual,180
P-000779,LV-0002475,10,2025-10-01,2025-10-11,2025-10-19,8,Annual,60
P-000780,LV-0002476,3,2025-03-01,2025-03-06,2025-03-15,9,Annual,106
P-000780,LV-0002477,8,2025-08-01,2025-08-12,2025-08-17,5,Casual,150
P-000780,LV-0002478,10,2025-10-01,2025-10-12,2025-10-23,11,Annual,60
P-000781,LV-0002479,2,2025-02-01,2025-02-12,2025-02-22,10,Annual,108
P-000781,LV-0002480,7,2025-07-01,2025-07-06,2025-07-12,6,Casual,150
P-000781,LV-0002481,11,2025-11-01,2025-11-06,2025-11-16,10,Annual,120
P-000782,LV-0002482,2,2025-02-01,2025-02-08,2025-02-19,11,Annual,75
P-000782,LV-0002483,8,2025-08-01,2025-08-08,2025-08-14,6,Casual,180
P-000782,LV-0002484,11,2025-11-01,2025-11-07,2025-11-14,7,Annual,90
P-000783,LV-0002485,2,2025-02-01,2025-02-07,2025-02-17,10,Casual,97
P-000783,LV-0002486,4,2025-04-01,2025-04-07,2025-04-20,13,Annual,60
P-000783,LV-0002487,7,2025-07-01,2025-07-06,2025-07-13,7,Annual,90
P-000783,LV-0002488,11,2025-11-01,2025-11-12,2025-11-21,9,Annual,120
P-000784,LV-0002489,1,2025-01-01,2025-01-11,2025-01-23,12,Medical/Authorized,67
P-000784,LV-0002490,3,2025-03-01,2025-03-11,2025-03-20,9,Annual,60
P-000784,LV-0002491,5,2025-05-01,2025-05-08,2025-05-18,10,Annual,60
P-000784,LV-0002492,7,2025-07-01,2025-07-07,2025-07-16,9,Medical/Authorized,60
P-000784,LV-0002493,9,2025-09-01,2025-09-07,2025-09-16,9,Casual,60
P-000785,LV-0002494,6,2025-06-01,2025-06-07,2025-06-19,12,Medical/Authorized,210
P-000785,LV-0002495,8,2025-08-01,2025-08-11,2025-08-24,13,Medical/Authorized,60
P-000785,LV-0002496,10,2025-10-01,2025-10-09,2025-10-22,13,Annual,60
P-000786,LV-0002497,3,2025-03-01,2025-03-10,2025-03-20,10,Casual,119
P-000786,LV-0002498,5,2025-05-01,2025-05-09,2025-05-20,11,Annual,60
P-000786,LV-0002499,6,2025-06-01,2025-06-08,2025-06-22,14,Recovery,30
P-000786,LV-0002500,11,2025-11-01,2025-11-11,2025-11-21,10,Annual,150
P-000787,LV-0002501,2,2025-02-01,2025-02-10,2025-02-20,10,Medical/Authorized,97
P-000787,LV-0002502,9,2025-09-01,2025-09-07,2025-09-20,13,Casual,210
P-000788,LV-0002503,1,2025-01-01,2025-01-08,2025-01-16,8,Annual,65
P-000788,LV-0002504,4,2025-04-01,2025-04-08,2025-04-20,12,Casual,90
P-000788,LV-0002505,12,2025-12-01,2025-12-07,2025-12-15,8,Casual,240
P-000789,LV-0002506,2,2025-02-01,2025-02-12,2025-02-19,7,Casual,82
P-000789,LV-0002507,6,2025-06-01,2025-06-08,2025-06-18,10,Annual,120
P-000789,LV-0002508,8,2025-08-01,2025-08-08,2025-08-15,7,Medical/Authorized,60
P-000789,LV-0002509,10,2025-10-01,2025-10-06,2025-10-13,7,Annual,60
P-000789,LV-0002510,12,2025-12-01,2025-12-11,2025-12-24,13,Casual,60
P-000790,LV-0002511,1,2025-01-01,2025-01-07,2025-01-16,9,Annual,71
P-000790,LV-0002512,3,2025-03-01,2025-03-11,2025-03-24,13,Annual,60
P-000790,LV-0002513,5,2025-05-01,2025-05-08,2025-05-15,7,Annual,60
P-000790,LV-0002514,6,2025-06-01,2025-06-11,2025-06-25,14,Recovery,30
P-000791,LV-0002515,3,2025-03-01,2025-03-08,2025-03-16,8,Annual,110
P-000791,LV-0002516,5,2025-05-01,2025-05-12,2025-05-23,11,Annual,60
P-000791,LV-0002517,7,2025-07-01,2025-07-10,2025-07-18,8,Casual,60
P-000791,LV-0002518,10,2025-10-01,2025-10-09,2025-10-20,11,Annual,90
P-000792,LV-0002519,1,2025-01-01,2025-01-08,2025-01-15,7,Casual,79
P-000792,LV-0002520,3,2025-03-01,2025-03-10,2025-03-20,10,Casual,60
P-000792,LV-0002521,8,2025-08-01,2025-08-10,2025-08-14,4,Casual,150
P-000792,LV-0002522,10,2025-10-01,2025-10-08,2025-10-19,11,Annual,60
P-000792,LV-0002523,12,2025-12-01,2025-12-07,2025-12-17,10,Casual,60
P-000793,LV-0002524,2,2025-02-01,2025-02-08,2025-02-16,8,Annual,92
P-000793,LV-0002525,7,2025-07-01,2025-07-11,2025-07-18,7,Casual,150
P-000793,LV-0002526,10,2025-10-01,2025-10-08,2025-10-17,9,Annual,90
P-000793,LV-0002527,12,2025-12-01,2025-12-10,2025-12-19,9,Annual,60
P-000794,LV-0002528,1,2025-01-01,2025-01-08,2025-01-17,9,Casual,70
P-000794,LV-0002529,3,2025-03-01,2025-03-06,2025-03-17,11,Casual,60
P-000794,LV-0002530,9,2025-09-01,2025-09-10,2025-09-18,8,Annual,180
P-000794,LV-0002531,12,2025-12-01,2025-12-08,2025-12-18,10,Annual,90
P-000795,LV-0002532,2,2025-02-01,2025-02-07,2025-02-14,7,Casual,106
P-000795,LV-0002533,5,2025-05-01,2025-05-06,2025-05-19,13,Casual,90
P-000795,LV-0002534,7,2025-07-01,2025-07-12,2025-07-24,12,Casual,60
P-000795,LV-0002535,9,2025-09-01,2025-09-11,2025-09-23,12,Annual,60
P-000795,LV-0002536,12,2025-12-01,2025-12-10,2025-12-20,10,Annual,90
P-000796,LV-0002537,2,2025-02-01,2025-02-08,2025-02-21,13,Casual,79
P-000796,LV-0002538,4,2025-04-01,2025-04-08,2025-04-17,9,Medical/Authorized,60
P-000796,LV-0002539,6,2025-06-01,2025-06-10,2025-06-23,13,Recovery,60
P-000796,LV-0002540,8,2025-08-01,2025-08-08,2025-08-16,8,Annual,60
P-000797,LV-0002541,2,2025-02-01,2025-02-07,2025-02-15,8,Annual,90
P-000797,LV-0002542,4,2025-04-01,2025-04-07,2025-04-14,7,Medical/Authorized,60
P-000797,LV-0002543,6,2025-06-01,2025-06-10,2025-06-27,17,Recovery,60
P-000797,LV-0002544,9,2025-09-01,2025-09-11,2025-09-22,11,Annual,90
P-000798,LV-0002545,3,2025-03-01,2025-03-09,2025-03-17,8,Annual,112
P-000798,LV-0002546,9,2025-09-01,2025-09-06,2025-09-19,13,Annual,180
P-000799,LV-0002547,4,2025-04-01,2025-04-12,2025-04-17,5,Casual,152
P-000800,LV-0002548,6,2025-06-01,2025-06-08,2025-06-23,15,Recovery,204
P-000800,LV-0002549,8,2025-08-01,2025-08-07,2025-08-16,9,Annual,60
P-000800,LV-0002550,11,2025-11-01,2025-11-12,2025-11-24,12,Annual,90
P-000801,LV-0002551,1,2025-01-01,2025-01-09,2025-01-20,11,Annual,69
P-000801,LV-0002552,10,2025-10-01,2025-10-10,2025-10-20,10,Annual,270
P-000801,LV-0002553,12,2025-12-01,2025-12-06,2025-12-15,9,Annual,60
P-000802,LV-0002554,1,2025-01-01,2025-01-12,2025-01-23,11,Medical/Authorized,62
P-000802,LV-0002555,4,2025-04-01,2025-04-11,2025-04-22,11,Casual,90
P-000802,LV-0002556,10,2025-10-01,2025-10-12,2025-10-24,12,Casual,180
P-000802,LV-0002557,12,2025-12-01,2025-12-06,2025-12-17,11,Annual,60
P-000803,LV-0002558,1,2025-01-01,2025-01-11,2025-01-18,7,Annual,63
P-000803,LV-0002559,7,2025-07-01,2025-07-08,2025-07-14,6,Casual,180
P-000803,LV-0002560,9,2025-09-01,2025-09-11,2025-09-21,10,Casual,60
P-000803,LV-0002561,11,2025-11-01,2025-11-10,2025-11-17,7,Annual,60
P-000804,LV-0002562,5,2025-05-01,2025-05-07,2025-05-11,4,Casual,170
P-000805,LV-0002563,6,2025-06-01,2025-06-06,2025-06-17,11,Annual,202
P-000805,LV-0002564,8,2025-08-01,2025-08-10,2025-08-18,8,Medical/Authorized,60
P-000806,LV-0002565,6,2025-06-01,2025-06-11,2025-06-18,7,Casual,233
P-000806,LV-0002566,12,2025-12-01,2025-12-07,2025-12-20,13,Annual,180
P-000807,LV-0002567,3,2025-03-01,2025-03-12,2025-03-23,11,Casual,109
P-000807,LV-0002568,6,2025-06-01,2025-06-08,2025-06-22,14,Recovery,90
P-000807,LV-0002569,8,2025-08-01,2025-08-09,2025-08-22,13,Annual,60
P-000807,LV-0002570,10,2025-10-01,2025-10-12,2025-10-23,11,Annual,60
P-000808,LV-0002571,4,2025-04-01,2025-04-12,2025-04-21,9,Annual,148
P-000808,LV-0002572,6,2025-06-01,2025-06-07,2025-06-19,12,Recovery,60
P-000808,LV-0002573,8,2025-08-01,2025-08-08,2025-08-19,11,Annual,60
P-000808,LV-0002574,11,2025-11-01,2025-11-10,2025-11-23,13,Annual,90
P-000809,LV-0002575,5,2025-05-01,2025-05-08,2025-05-17,9,Annual,184
P-000809,LV-0002576,7,2025-07-01,2025-07-12,2025-07-22,10,Annual,60
P-000809,LV-0002577,11,2025-11-01,2025-11-08,2025-11-16,8,Medical/Authorized,120
P-000810,LV-0002578,1,2025-01-01,2025-01-10,2025-01-23,13,Medical/Authorized,77
P-000810,LV-0002579,3,2025-03-01,2025-03-08,2025-03-20,12,Medical/Authorized,60
P-000810,LV-0002580,5,2025-05-01,2025-05-06,2025-05-18,12,Annual,60
P-000810,LV-0002581,7,2025-07-01,2025-07-08,2025-07-20,12,Annual,60
P-000810,LV-0002582,9,2025-09-01,2025-09-10,2025-09-17,7,Casual,60
P-000811,LV-0002583,7,2025-07-01,2025-07-10,2025-07-22,12,Annual,251
P-000811,LV-0002584,10,2025-10-01,2025-10-06,2025-10-17,11,Medical/Authorized,90
P-000811,LV-0002585,12,2025-12-01,2025-12-09,2025-12-22,13,Annual,60
P-000812,LV-0002586,5,2025-05-01,2025-05-07,2025-05-11,4,Casual,173
P-000812,LV-0002587,12,2025-12-01,2025-12-09,2025-12-13,4,Casual,210
P-000813,LV-0002588,3,2025-03-01,2025-03-07,2025-03-18,11,Medical/Authorized,115
P-000813,LV-0002589,8,2025-08-01,2025-08-08,2025-08-18,10,Casual,150
P-000813,LV-0002590,12,2025-12-01,2025-12-10,2025-12-18,8,Annual,120
P-000814,LV-0002591,2,2025-02-01,2025-02-06,2025-02-18,12,Annual,88
P-000814,LV-0002592,5,2025-05-01,2025-05-08,2025-05-18,10,Medical/Authorized,90
P-000814,LV-0002593,6,2025-06-01,2025-06-09,2025-06-23,14,Recovery,30
P-000814,LV-0002594,9,2025-09-01,2025-09-12,2025-09-19,7,Casual,90
P-000814,LV-0002595,11,2025-11-01,2025-11-12,2025-11-25,13,Casual,60
P-000815,LV-0002596,12,2025-12-01,2025-12-12,2025-12-17,5,Casual,383
P-000816,LV-0002597,3,2025-03-01,2025-03-06,2025-03-13,7,Annual,123
P-000816,LV-0002598,8,2025-08-01,2025-08-10,2025-08-16,6,Casual,150
P-000816,LV-0002599,10,2025-10-01,2025-10-12,2025-10-23,11,Casual,60
P-000817,LV-0002600,11,2025-11-01,2025-11-11,2025-11-21,10,Medical/Authorized,381
P-000818,LV-0002601,2,2025-02-01,2025-02-10,2025-02-20,10,Annual,100
P-000818,LV-0002602,7,2025-07-01,2025-07-09,2025-07-20,11,Annual,150
P-000818,LV-0002603,12,2025-12-01,2025-12-08,2025-12-21,13,Casual,150
P-000819,LV-0002604,2,2025-02-01,2025-02-12,2025-02-22,10,Casual,81
P-000819,LV-0002605,6,2025-06-01,2025-06-10,2025-06-20,10,Medical/Authorized,120
P-000819,LV-0002606,11,2025-11-01,2025-11-06,2025-11-16,10,Annual,150
P-000820,LV-0002607,1,2025-01-01,2025-01-08,2025-01-15,7,Annual,83
P-000820,LV-0002608,4,2025-04-01,2025-04-11,2025-04-22,11,Annual,90
P-000820,LV-0002609,8,2025-08-01,2025-08-08,2025-08-21,13,Casual,120
P-000820,LV-0002610,10,2025-10-01,2025-10-11,2025-10-22,11,Casual,60
P-000821,LV-0002611,6,2025-06-01,2025-06-12,2025-06-18,6,Casual,195
P-000821,LV-0002612,12,2025-12-01,2025-12-06,2025-12-12,6,Casual,180
P-000822,LV-0002613,3,2025-03-01,2025-03-09,2025-03-20,11,Annual,125
P-000822,LV-0002614,5,2025-05-01,2025-05-08,2025-05-16,8,Annual,60
P-000822,LV-0002615,7,2025-07-01,2025-07-12,2025-07-25,13,Annual,60
P-000822,LV-0002616,9,2025-09-01,2025-09-06,2025-09-18,12,Annual,60
P-000822,LV-0002617,11,2025-11-01,2025-11-07,2025-11-16,9,Medical/Authorized,60
P-000823,LV-0002618,1,2025-01-01,2025-01-08,2025-01-21,13,Annual,60
P-000823,LV-0002619,4,2025-04-01,2025-04-12,2025-04-24,12,Annual,90
P-000823,LV-0002620,7,2025-07-01,2025-07-06,2025-07-13,7,Casual,90
P-000823,LV-0002621,12,2025-12-01,2025-12-08,2025-12-21,13,Annual,150
P-000824,LV-0002622,3,2025-03-01,2025-03-07,2025-03-14,7,Casual,144
P-000824,LV-0002623,5,2025-05-01,2025-05-12,2025-05-19,7,Annual,60
P-000824,LV-0002624,10,2025-10-01,2025-10-09,2025-10-22,13,Annual,150
P-000824,LV-0002625,12,2025-12-01,2025-12-12,2025-12-22,10,Casual,60
P-000825,LV-0002626,1,2025-01-01,2025-01-08,2025-01-15,7,Annual,76
P-000825,LV-0002627,3,2025-03-01,2025-03-07,2025-03-18,11,Annual,60
P-000825,LV-0002628,9,2025-09-01,2025-09-08,2025-09-16,8,Casual,180
P-000825,LV-0002629,11,2025-11-01,2025-11-09,2025-11-16,7,Annual,60
P-000826,LV-0002630,2,2025-02-01,2025-02-08,2025-02-17,9,Annual,88
P-000826,LV-0002631,4,2025-04-01,2025-04-09,2025-04-17,8,Casual,60
P-000826,LV-0002632,6,2025-06-01,2025-06-12,2025-06-24,12,Recovery,60
P-000826,LV-0002633,8,2025-08-01,2025-08-06,2025-08-14,8,Annual,60
P-000826,LV-0002634,11,2025-11-01,2025-11-09,2025-11-17,8,Casual,90
P-000827,LV-0002635,1,2025-01-01,2025-01-11,2025-01-20,9,Annual,86
P-000827,LV-0002636,4,2025-04-01,2025-04-09,2025-04-21,12,Casual,90
P-000827,LV-0002637,10,2025-10-01,2025-10-11,2025-10-21,10,Medical/Authorized,180
P-000828,LV-0002638,1,2025-01-01,2025-01-06,2025-01-16,10,Medical/Authorized,68
P-000828,LV-0002639,3,2025-03-01,2025-03-10,2025-03-17,7,Casual,60
P-000828,LV-0002640,6,2025-06-01,2025-06-06,2025-06-14,8,Annual,90
P-000828,LV-0002641,8,2025-08-01,2025-08-06,2025-08-13,7,Casual,60
P-000828,LV-0002642,10,2025-10-01,2025-10-10,2025-10-20,10,Annual,60
P-000828,LV-0002643,12,2025-12-01,2025-12-12,2025-12-21,9,Annual,60
P-000829,LV-0002644,6,2025-06-01,2025-06-08,2025-06-12,4,Casual,230
P-000830,LV-0002645,2,2025-02-01,2025-02-06,2025-02-17,11,Annual,83
P-000830,LV-0002646,4,2025-04-01,2025-04-06,2025-04-16,10,Annual,60
P-000831,LV-0002647,1,2025-01-01,2025-01-11,2025-01-18,7,Casual,85
P-000831,LV-0002648,3,2025-03-01,2025-03-11,2025-03-19,8,Annual,60
P-000831,LV-0002649,5,2025-05-01,2025-05-12,2025-05-21,9,Annual,60
P-000831,LV-0002650,7,2025-07-01,2025-07-07,2025-07-20,13,Annual,60
P-000831,LV-0002651,9,2025-09-01,2025-09-11,2025-09-20,9,Annual,60
P-000831,LV-0002652,11,2025-11-01,2025-11-09,2025-11-20,11,Casual,60
P-000832,LV-0002653,1,2025-01-01,2025-01-08,2025-01-15,7,Casual,79
P-000832,LV-0002654,3,2025-03-01,2025-03-10,2025-03-23,13,Annual,60
P-000832,LV-0002655,5,2025-05-01,2025-05-12,2025-05-23,11,Annual,60
P-000832,LV-0002656,8,2025-08-01,2025-08-07,2025-08-17,10,Casual,90
P-000832,LV-0002657,11,2025-11-01,2025-11-07,2025-11-15,8,Casual,90
P-000833,LV-0002658,2,2025-02-01,2025-02-06,2025-02-19,13,Medical/Authorized,95
P-000833,LV-0002659,4,2025-04-01,2025-04-11,2025-04-20,9,Casual,60
P-000833,LV-0002660,6,2025-06-01,2025-06-12,2025-06-19,7,Annual,60
P-000833,LV-0002661,8,2025-08-01,2025-08-09,2025-08-20,11,Annual,60
P-000834,LV-0002662,3,2025-03-01,2025-03-06,2025-03-18,12,Medical/Authorized,146
P-000834,LV-0002663,5,2025-05-01,2025-05-10,2025-05-19,9,Casual,60
P-000835,LV-0002664,2,2025-02-01,2025-02-08,2025-02-21,13,Casual,97
P-000835,LV-0002665,7,2025-07-01,2025-07-10,2025-07-23,13,Medical/Authorized,150
P-000835,LV-0002666,9,2025-09-01,2025-09-10,2025-09-19,9,Casual,60
P-000836,LV-0002667,3,2025-03-01,2025-03-09,2025-03-17,8,Casual,117
P-000836,LV-0002668,5,2025-05-01,2025-05-09,2025-05-20,11,Annual,60
P-000836,LV-0002669,8,2025-08-01,2025-08-10,2025-08-20,10,Medical/Authorized,90
P-000836,LV-0002670,10,2025-10-01,2025-10-07,2025-10-18,11,Casual,60
P-000836,LV-0002671,12,2025-12-01,2025-12-12,2025-12-24,12,Annual,60
P-000837,LV-0002672,5,2025-05-01,2025-05-08,2025-05-19,11,Medical/Authorized,183
P-000837,LV-0002673,6,2025-06-01,2025-06-12,2025-06-28,16,Recovery,30
P-000837,LV-0002674,8,2025-08-01,2025-08-07,2025-08-18,11,Medical/Authorized,60
P-000837,LV-0002675,10,2025-10-01,2025-10-10,2025-10-20,10,Annual,60
P-000838,LV-0002676,2,2025-02-01,2025-02-06,2025-02-19,13,Casual,82
P-000838,LV-0002677,4,2025-04-01,2025-04-08,2025-04-21,13,Annual,60
P-000838,LV-0002678,8,2025-08-01,2025-08-06,2025-08-19,13,Casual,120
P-000838,LV-0002679,12,2025-12-01,2025-12-11,2025-12-20,9,Annual,120
P-000839,LV-0002680,12,2025-12-01,2025-12-08,2025-12-16,8,Casual,406
P-000840,LV-0002681,2,2025-02-01,2025-02-12,2025-02-21,9,Annual,104
P-000840,LV-0002682,9,2025-09-01,2025-09-08,2025-09-18,10,Medical/Authorized,210
P-000840,LV-0002683,12,2025-12-01,2025-12-10,2025-12-18,8,Annual,90
P-000841,LV-0002684,1,2025-01-01,2025-01-12,2025-01-21,9,Annual,77
P-000841,LV-0002685,6,2025-06-01,2025-06-10,2025-06-19,9,Medical/Authorized,150
P-000841,LV-0002686,9,2025-09-01,2025-09-11,2025-09-22,11,Annual,90
P-000841,LV-0002687,12,2025-12-01,2025-12-09,2025-12-21,12,Casual,90
P-000842,LV-0002688,1,2025-01-01,2025-01-06,2025-01-15,9,Annual,72
P-000843,LV-0002689,2,2025-02-01,2025-02-10,2025-02-18,8,Annual,97
P-000843,LV-0002690,4,2025-04-01,2025-04-08,2025-04-16,8,Casual,60
P-000843,LV-0002691,8,2025-08-01,2025-08-10,2025-08-23,13,Casual,120
